GameId,English,Chinese,Spanish,French,Italian,German
997,1,1,0,1,1,0
998,1,0,1,1,1,0
999,0,1,0,0,0,0
1000,0,1,1,1,0,1
1001,0,0,1,0,1,0
1002,1,0,0,1,1,1
1003,1,1,1,1,1,0
1004,1,0,1,0,1,0
1005,0,0,0,0,1,0
1006,1,1,1,0,1,1
1007,1,1,0,1,0,0
1008,0,0,1,0,0,1
1009,0,1,1,0,1,1
1010,0,1,0,0,1,1
1011,1,0,1,0,0,1
1012,0,1,0,1,1,1
1013,1,0,0,0,0,1
1014,1,0,0,1,1,0
1015,0,1,1,0,1,0
1016,1,1,1,1,0,1
1017,1,0,1,1,0,0
1018,1,1,0,0,1,0
1019,0,1,0,1,0,1
1020,1,0,1,0,0,0
1021,0,1,0,1,1,1
1022,1,1,1,0,0,1
1023,0,1,1,1,1,0
1024,1,0,0,1,1,0
1025,1,0,0,0,0,0
1026,0,1,1,0,0,0
1027,1,1,0,0,0,1
1028,1,1,0,0,1,0
1029,0,1,1,1,0,0
1030,1,1,1,1,0,0
1031,1,0,1,1,0,1
1032,0,0,1,1,1,1
1033,1,1,0,0,1,0
1034,0,1,0,0,1,0
1035,1,1,1,0,0,0
1036,1,1,1,0,0,0
1037,1,1,1,0,0,0
1038,0,1,1,1,0,1
1039,1,1,1,0,1,0
1040,1,1,0,0,0,0
1041,1,0,1,1,0,1
1042,0,0,0,1,1,1
1043,1,1,1,0,0,0
1044,0,0,0,0,0,1
1045,0,1,0,0,0,0
1046,1,1,1,0,1,1
1047,0,1,1,1,1,0
1048,1,0,1,0,1,1
1049,0,0,0,0,0,0
1050,0,0,1,1,1,0
1051,0,0,1,0,1,1
1052,0,1,0,1,0,1
1053,1,1,0,1,1,1
1054,0,0,1,1,0,1
1055,1,1,0,0,0,1
1056,0,0,1,1,1,0
1057,1,0,1,0,0,1
1058,0,1,0,0,1,0
1059,0,0,1,0,0,1
1060,0,1,0,1,1,0
1061,1,1,1,1,1,1
1062,0,1,0,0,0,1
1063,1,1,0,1,0,1
1064,1,1,1,1,0,1
1065,0,0,0,0,1,1
1066,0,1,0,1,0,0
1067,1,1,1,0,1,1
1068,0,0,1,1,0,1
1069,1,1,0,0,1,1
1070,1,1,1,1,1,0
1071,1,1,1,0,1,1
1072,0,0,0,1,0,1
1073,1,1,0,0,1,1
1074,1,0,1,1,1,1
1075,1,1,1,0,0,1
1076,1,1,1,0,1,1
1077,1,1,0,1,0,0
1078,1,1,1,0,0,1
1079,1,1,0,0,0,1
1080,0,0,1,1,1,1
1081,1,0,0,0,0,0
1082,1,1,0,1,1,0
1083,1,1,0,1,1,1
1084,1,1,1,0,0,0
1085,1,1,0,0,1,1
1086,1,0,0,0,1,0
1087,1,0,1,0,1,0
1088,0,1,1,1,1,0
1089,0,0,1,0,0,1
1090,1,0,1,1,1,1
1091,0,0,0,0,0,0
1092,1,1,0,1,1,1
1093,1,0,0,1,0,1
1094,1,0,1,1,0,0
1095,1,1,1,0,1,1
1096,1,0,0,0,0,0
1097,1,0,1,0,1,0
1098,1,1,0,0,0,0
1099,0,1,0,0,1,0
1100,1,1,1,1,0,0
1101,0,0,1,1,1,0
1102,1,1,1,0,1,0
1103,1,0,0,1,1,1
1104,0,1,1,1,0,1
1105,0,1,0,0,1,1
1106,1,0,0,1,0,0
1107,0,0,0,1,0,0
1108,0,1,0,1,0,0
1109,0,0,1,0,1,0
1110,1,1,0,0,1,1
1111,1,1,1,1,1,0
1112,1,0,1,0,1,0
1113,1,0,1,1,0,1
1114,1,1,0,0,1,1
1115,1,1,1,0,1,1
1116,0,0,1,0,1,0
1117,1,1,1,0,0,1
1118,1,1,1,1,1,0
1119,0,0,0,1,1,0
1120,1,1,1,1,0,0
1121,1,0,1,0,1,0
1122,1,0,1,0,1,0
1123,0,0,0,1,0,0
1124,1,0,0,0,1,0
1125,1,0,1,0,0,1
1126,0,0,0,0,1,0
1127,0,0,1,1,0,1
1128,0,1,0,1,1,0
1129,1,0,1,1,0,1
1130,1,1,1,0,0,0
1131,1,0,1,0,1,0
1132,0,1,1,0,0,0
1133,0,0,0,0,1,1
1134,1,1,1,1,1,1
1135,0,0,0,1,1,0
1136,1,0,0,1,0,1
1137,1,1,1,1,0,0
1138,0,1,1,0,1,1
1139,1,1,1,0,0,0
1140,1,0,1,0,1,0
1141,0,1,0,1,1,0
1142,0,0,0,1,1,0
1143,1,0,1,1,1,0
1144,1,0,1,1,1,1
1145,1,0,1,1,1,1
1146,1,0,1,0,1,0
1147,0,1,0,1,1,0
1148,1,0,1,0,1,0
1149,0,1,1,0,0,1
1150,1,0,0,0,1,1
1151,0,0,1,0,1,1
1152,0,1,1,1,1,0
1153,1,1,1,0,0,1
1154,0,0,0,1,0,1
1155,0,1,1,0,0,0
1156,0,0,0,0,1,0
1157,0,0,1,1,0,0
1158,1,0,0,1,0,0
1159,1,0,1,0,0,0
1160,0,1,0,0,0,0
1161,0,0,1,0,1,0
1162,0,1,1,0,0,1
1163,1,1,1,0,1,0
1164,0,0,0,0,1,0
1165,0,1,1,0,0,0
1166,1,0,0,0,1,1
1167,0,0,1,0,0,1
1168,0,0,1,0,0,1
1169,0,0,1,1,0,0
1170,1,0,0,0,1,1
1171,1,0,0,0,1,1
1172,0,0,1,1,0,0
1173,1,0,0,1,0,1
1174,0,1,0,0,0,1
1175,0,0,0,1,0,0
1176,0,1,0,1,1,0
1177,0,1,0,0,1,0
1178,1,0,1,1,0,0
1179,0,1,1,1,1,0
1180,0,0,0,1,1,1
1181,1,1,1,0,0,0
1182,1,0,0,0,1,0
1183,1,1,1,1,1,0
1184,1,0,1,1,0,0
1185,0,0,1,0,1,0
1186,0,1,0,1,0,1
1187,1,1,1,1,0,0
1188,0,1,1,1,0,1
1189,0,0,1,1,0,1
1190,0,0,0,0,1,0
1191,1,1,1,0,1,0
1192,0,0,0,0,0,0
1193,1,1,1,1,1,1
1194,1,0,0,0,1,0
1195,0,1,0,1,0,1
1196,1,1,0,0,1,1
1197,0,1,0,1,0,0
1198,0,0,0,1,0,1
1199,1,1,0,0,0,1
1200,0,1,0,0,1,1
1201,0,0,1,1,0,1
1202,0,0,0,1,1,0
1203,0,1,0,1,0,1
1204,1,1,1,1,0,0
1205,0,0,1,1,1,0
1206,1,0,0,1,1,0
1207,1,0,0,1,0,0
1208,0,1,1,1,0,1
1209,0,1,0,1,1,0
1210,0,0,1,0,1,1
1211,0,1,1,1,0,0
1212,1,1,1,1,1,1
1213,0,1,0,1,0,1
1214,0,0,1,0,1,1
1215,1,0,0,0,1,0
1216,0,0,0,1,0,1
1217,1,1,0,0,1,0
1218,1,1,0,1,1,1
1219,0,1,0,0,1,1
1220,0,1,1,0,1,0
1221,0,0,0,0,1,1
1222,0,0,1,1,0,0
1223,0,0,1,1,1,1
1224,0,1,1,1,1,0
1225,1,0,1,0,1,0
1226,1,0,1,0,1,1
1227,0,0,1,0,1,1
1228,1,0,1,1,1,1
1229,0,1,0,1,0,0
1230,1,0,0,1,0,0
1231,0,0,0,1,0,0
1232,1,0,1,0,1,1
1233,1,0,0,0,0,0
1234,1,0,1,0,1,0
1235,1,0,1,0,0,1
1236,0,1,1,0,1,0
1237,0,0,1,1,0,1
1238,0,1,1,1,1,1
1239,1,1,0,1,0,0
1240,0,0,0,0,0,1
1241,1,0,0,0,1,1
1242,0,0,0,1,0,1
1243,0,0,0,1,0,0
1244,1,0,1,1,1,1
1245,0,1,1,0,1,1
1246,1,1,0,1,0,1
1247,0,0,1,0,1,0
1248,1,0,1,0,1,1
1249,0,1,1,1,0,0
1250,1,1,0,0,0,1
1251,0,0,1,1,1,0
1252,0,0,0,1,0,0
1253,0,1,1,0,0,1
1254,0,0,0,0,0,1
1255,1,0,0,1,0,0
1256,0,1,1,0,1,1
1257,1,0,0,1,1,1
1258,0,0,1,1,0,1
1259,0,0,0,0,1,0
1260,0,1,0,0,1,1
1261,0,0,0,1,1,0
1262,0,0,1,0,1,0
1263,0,1,1,0,1,1
1264,1,1,0,0,0,1
1265,1,0,1,0,0,0
1266,0,0,0,1,0,1
1267,0,0,0,0,0,0
1268,1,0,1,0,1,1
1269,0,0,1,0,0,1
1270,1,0,1,0,0,0
1271,0,0,0,0,0,0
1272,0,1,1,0,0,1
1273,1,0,0,1,1,0
1274,1,0,0,0,1,0
1275,1,0,0,0,1,0
1276,0,1,0,1,1,0
1277,1,0,1,0,0,1
1278,0,1,0,0,1,0
1279,1,1,1,1,1,1
1280,1,1,1,1,0,0
1281,0,0,1,0,1,0
1282,0,1,0,0,0,1
1283,0,0,1,1,1,1
1284,0,1,1,0,0,0
1285,1,0,0,1,0,0
1286,0,0,0,0,0,0
1287,0,0,1,1,1,1
1288,0,0,1,1,0,1
1289,1,1,1,1,1,1
1290,0,1,1,0,1,1
1291,0,0,0,1,1,1
1292,0,1,1,1,0,0
1293,0,1,0,0,1,1
1294,1,1,1,1,1,1
1295,1,0,1,0,0,0
1296,0,0,0,1,1,1
1297,1,0,0,0,0,1
1298,0,0,1,1,1,1
1299,0,0,0,1,1,1
1300,0,0,0,0,0,0
1301,0,1,1,1,1,0
1302,0,0,0,1,0,0
1303,0,1,0,0,0,1
1304,0,1,1,1,1,0
1305,0,0,0,1,0,0
1306,1,1,0,0,0,0
1307,1,1,1,0,1,0
1308,1,0,1,0,1,0
1309,1,0,1,0,0,0
1310,1,0,1,0,1,1
1311,0,0,1,0,1,1
1312,0,0,0,0,0,1
1313,1,1,1,0,0,0
1314,1,1,0,1,1,1
1315,1,0,1,0,0,1
1316,0,0,1,1,0,0
1317,1,0,1,0,0,0
1318,1,0,0,0,0,0
1319,0,1,0,1,0,0
1320,0,0,0,0,1,0
1321,0,0,1,0,0,0
1322,1,1,0,1,0,1
1323,0,1,1,1,1,1
1324,1,0,1,0,1,0
1325,0,1,1,1,0,1
1326,0,0,1,1,1,1
1327,0,1,1,0,0,0
1328,0,0,0,0,0,1
1329,1,1,1,1,1,0
1330,0,0,1,0,0,1
1331,1,0,1,1,1,0
1332,0,1,0,0,1,0
1333,0,1,1,1,1,1
1334,1,0,1,0,0,1
1335,1,1,0,0,0,0
1336,1,1,1,1,0,0
1337,1,0,1,1,0,1
1338,0,0,0,1,0,1
1339,0,1,1,0,1,1
1340,0,1,0,1,1,0
1341,1,1,1,1,1,1
1342,1,1,1,0,1,1
1343,0,1,1,0,1,1
1344,0,1,1,1,0,0
1345,1,0,1,0,1,1
1346,0,0,1,1,1,0
1347,1,0,1,0,1,1
1348,1,1,0,1,0,1
1349,1,0,0,1,0,1
1350,1,0,0,1,1,1
1351,1,0,1,0,0,1
1352,0,1,0,0,1,0
1353,0,0,0,1,1,1
1354,1,1,0,0,0,1
1355,1,1,0,1,1,0
1356,0,1,0,0,1,0
1357,1,1,1,1,0,1
1358,1,0,0,0,1,1
1359,1,1,0,1,0,1
1360,0,0,0,0,1,0
1361,1,0,1,0,0,1
1362,1,1,1,0,1,0
1363,0,0,0,1,1,1
1364,0,0,1,1,0,1
1365,1,0,1,0,1,1
1366,1,1,1,1,1,0
1367,0,0,0,0,0,1
1368,1,1,0,0,1,1
1369,1,0,1,1,1,1
1370,0,1,0,0,1,1
1371,1,0,0,0,1,0
1372,0,0,0,1,0,1
1373,0,0,0,0,0,1
1374,1,1,1,1,0,0
1375,1,0,1,1,0,0
1376,1,1,0,0,0,1
1377,1,0,1,1,0,1
1378,1,1,0,0,0,1
1379,0,0,0,1,1,1
1380,0,1,1,0,0,1
1381,0,1,1,0,0,0
1382,1,0,0,0,1,1
1383,0,1,0,0,0,0
1384,1,1,1,1,1,1
1385,0,0,1,1,0,0
1386,1,0,1,1,1,0
1387,1,0,1,1,1,0
1388,0,0,1,0,0,0
1389,1,1,0,1,0,1
1390,0,0,1,0,0,0
1391,0,0,1,1,0,0
1392,1,1,0,1,0,0
1393,0,0,0,0,0,1
1394,1,0,1,0,0,1
1395,1,0,0,1,1,1
1396,0,1,0,0,0,0
1397,0,1,0,0,1,0
1398,1,1,0,0,0,0
1399,1,1,0,0,1,0
1400,1,1,0,0,1,1
1401,1,0,0,1,0,0
1402,0,0,0,1,1,1
1403,1,0,0,1,0,0
1404,0,1,0,0,0,0
1405,1,1,0,1,0,1
1406,1,0,1,1,0,0
1407,0,0,1,0,1,1
1408,0,1,0,1,0,0
1409,0,1,0,1,1,0
1410,1,1,0,1,0,1
1411,0,1,1,0,0,1
1412,0,0,0,1,0,1
1413,0,0,1,1,1,0
1414,0,0,1,0,1,1
1415,1,1,0,1,0,1
1416,0,1,1,1,1,1
1417,1,1,0,1,1,1
1418,1,0,0,1,1,0
1419,1,1,1,1,0,0
1420,1,1,0,0,0,1
1421,0,0,0,1,1,0
1422,1,0,1,1,0,0
1423,0,1,0,0,0,1
1424,0,1,0,0,0,1
1425,1,1,0,0,1,0
1426,1,1,1,1,1,1
1427,0,1,1,1,0,0
1428,0,1,1,1,1,1
1429,1,0,0,0,1,0
1430,1,1,1,1,1,1
1431,0,1,0,0,0,0
1432,1,0,0,1,0,1
1433,0,0,0,0,1,0
1434,1,1,1,1,1,1
1435,0,1,1,1,0,1
1436,1,1,1,0,0,1
1437,0,0,0,0,0,1
1438,0,1,0,1,0,1
1439,0,1,1,0,0,1
1440,1,0,0,0,1,0
1441,0,0,1,1,0,1
1442,0,0,1,0,0,1
1443,0,0,0,0,0,0
1444,1,1,0,1,1,1
1445,1,0,0,0,1,0
1446,0,0,1,1,0,1
1447,0,0,1,1,0,1
1448,1,1,0,1,0,1
1449,0,0,0,0,1,1
1450,1,0,1,1,0,1
1451,0,1,1,0,1,1
1452,0,1,1,1,1,0
1453,1,1,0,1,1,0
1454,0,0,1,1,1,0
1455,0,1,0,1,0,1
1456,0,1,0,1,0,0
1457,0,1,0,1,0,0
1458,1,1,1,0,1,1
1459,1,1,0,0,0,1
1460,0,0,0,0,0,1
1461,0,0,1,1,1,1
1462,0,1,0,0,0,1
1463,0,1,1,1,1,1
1464,0,0,1,0,0,0
1465,1,1,1,0,1,1
1466,1,0,1,1,1,1
1467,1,1,1,0,1,0
1468,0,1,1,0,1,1
1469,1,1,1,0,0,1
1470,1,0,1,0,1,0
1471,1,1,1,0,0,1
1472,1,1,0,0,1,1
1473,0,0,0,1,1,0
1474,1,1,0,1,1,1
1475,1,1,0,1,0,0
1476,1,0,1,0,0,0
1477,1,1,0,1,0,1
1478,1,1,1,1,0,1
1479,1,1,1,0,1,1
1480,0,0,1,1,0,1
1481,1,0,1,1,1,1
1482,1,1,1,1,1,0
1483,0,0,0,0,1,1
1484,1,0,1,0,0,1
1485,1,1,0,0,0,1
1486,1,1,1,0,1,0
1487,0,0,1,1,1,1
1488,1,1,1,0,1,1
1489,1,0,1,0,1,1
1490,0,1,0,1,0,1
1491,1,1,0,1,0,0
1492,1,1,1,0,1,0
1493,1,0,0,1,0,0
1494,0,1,1,1,1,0
1495,0,1,1,0,1,1
1496,0,1,1,0,1,0
1497,0,1,0,1,1,1
1498,1,1,0,0,0,0
1499,1,0,1,1,0,0
1500,1,1,0,1,1,1
1501,0,0,0,0,0,1
1502,0,0,1,1,1,0
1503,1,0,1,1,0,1
1504,1,1,0,1,0,0
1505,1,1,1,1,1,0
1506,1,0,1,1,1,0
1507,0,1,1,1,1,0
1508,1,1,0,0,1,1
1509,1,0,0,1,0,0
1510,1,0,0,1,1,1
1511,1,1,0,0,1,0
1512,1,0,0,0,1,0
1513,1,0,0,1,0,1
1514,0,0,0,1,0,1
1515,1,1,0,1,0,0
1516,1,0,1,1,1,0
1517,0,1,0,0,0,1
1518,1,0,0,0,1,0
1519,0,0,1,1,1,0
1520,1,1,1,1,0,1
1521,1,1,1,0,1,1
1522,0,0,1,1,0,1
1523,0,1,0,1,0,1
1524,0,0,0,0,0,1
1525,1,0,0,0,0,1
1526,1,0,1,1,0,1
1527,1,0,1,1,1,0
1528,1,1,0,0,1,1
1529,0,0,1,0,0,1
1530,0,1,0,1,1,1
1531,1,0,0,0,0,0
1532,1,1,0,1,1,1
1533,1,0,0,0,1,1
1534,1,1,0,1,1,0
1535,1,1,1,0,0,1
1536,0,0,1,0,0,1
1537,1,1,1,1,0,1
1538,0,1,1,0,0,1
1539,0,1,1,0,0,1
1540,1,1,1,0,1,0
1541,0,0,1,0,0,1
1542,1,0,0,0,1,1
1543,0,1,1,0,1,1
1544,0,1,0,0,0,1
1545,0,0,0,1,1,0
1546,1,0,1,1,1,1
1547,1,1,1,0,0,0
1548,1,0,1,0,1,0
1549,1,0,1,1,0,0
1550,1,1,1,0,1,0
1551,1,1,0,1,1,1
1552,1,1,0,1,1,0
1553,1,0,0,0,1,1
1554,0,0,0,1,0,1
1555,0,0,1,1,0,1
1556,1,0,1,0,0,0
1557,0,1,0,1,1,0
1558,1,1,0,1,0,0
1559,1,0,0,0,0,1
1560,1,1,0,1,0,1
1561,0,0,1,0,1,1
1562,1,1,1,0,0,1
1563,1,0,1,0,1,0
1564,0,1,0,0,1,0
1565,0,0,1,1,1,0
1566,1,1,0,0,1,1
1567,0,1,0,1,0,0
1568,1,0,1,0,0,1
1569,0,0,1,1,1,1
1570,0,0,1,0,1,1
1571,1,0,1,0,1,0
1572,0,0,1,1,1,0
1573,1,1,1,1,0,0
1574,1,0,1,1,1,1
1575,0,0,0,1,0,0
1576,0,0,0,0,1,1
1577,1,1,0,1,0,1
1578,0,0,0,0,0,0
1579,0,0,0,1,0,0
1580,1,0,0,0,1,0
1581,1,0,0,1,1,0
1582,0,1,1,1,0,1
1583,1,1,1,1,1,1
1584,0,0,0,0,0,0
1585,1,0,1,0,0,0
1586,0,1,0,1,1,1
1587,1,1,1,1,0,1
1588,1,0,1,0,1,0
1589,0,1,0,0,1,1
1590,0,1,0,1,0,0
1591,1,0,0,0,1,1
1592,0,1,0,1,1,1
1593,1,0,1,1,0,0
1594,1,0,1,0,0,0
1595,0,1,1,1,0,1
1596,0,1,0,1,0,1
1597,0,1,1,1,1,0
1598,1,0,1,0,0,1
1599,1,0,0,0,0,1
1600,0,1,1,0,1,0
1601,1,0,0,1,0,0
1602,0,1,1,0,1,0
1603,0,0,0,1,1,1
1604,0,1,1,1,0,1
1605,1,1,0,1,0,1
1606,0,1,0,0,1,1
1607,0,1,0,1,1,0
1608,1,1,0,0,0,0
1609,1,0,1,1,0,1
1610,1,1,0,0,1,1
1611,0,1,1,1,0,1
1612,1,0,0,0,0,1
1613,0,1,1,1,0,1
1614,1,1,0,0,0,1
1615,0,1,0,0,0,1
1616,1,1,0,1,0,0
1617,1,1,0,1,1,0
1618,0,1,0,0,1,0
1619,0,0,1,1,0,1
1620,1,1,1,1,1,1
1621,0,1,0,0,0,1
1622,1,0,0,1,0,0
1623,1,1,0,1,0,0
1624,0,0,0,0,0,0
1625,0,0,0,1,1,1
1626,0,1,1,1,0,0
1627,1,0,0,0,1,1
1628,0,0,1,1,1,1
1629,0,0,1,1,1,0
1630,0,0,0,1,0,0
1631,1,1,1,1,0,1
1632,1,0,0,1,0,0
1633,0,0,1,1,0,0
1634,0,1,1,1,1,0
1635,0,0,1,0,1,0
1636,0,0,1,1,1,0
1637,0,1,1,0,1,1
1638,1,1,1,0,0,0
1639,0,1,0,1,1,0
1640,0,1,1,0,0,0
1641,1,1,1,1,1,1
1642,0,0,0,1,1,1
1643,1,1,0,0,0,0
1644,0,1,0,0,0,1
1645,0,0,1,0,0,1
1646,0,1,0,0,1,1
1647,1,0,1,1,0,0
1648,1,1,0,1,0,1
1649,1,0,1,1,0,1
1650,0,1,1,1,0,1
1651,1,1,0,0,0,0
1652,0,0,1,0,1,0
1653,0,1,0,0,0,0
1654,1,0,1,1,1,1
1655,1,0,0,0,0,1
1656,1,0,1,0,0,1
1657,1,0,1,1,1,1
1658,0,1,0,1,0,0
1659,1,1,0,1,0,1
1660,1,0,0,0,0,0
1661,0,1,1,1,1,1
1662,1,0,1,1,1,1
1663,0,0,0,0,1,0
1664,0,0,1,1,0,0
1665,1,0,0,1,0,1
1666,1,0,1,1,0,1
1667,1,0,0,1,0,0
1668,1,0,0,0,1,0
1669,0,1,0,0,1,1
1670,1,1,0,0,0,0
1671,0,1,1,1,1,1
1672,1,0,1,0,0,1
1673,1,1,0,1,0,1
1674,0,1,0,1,0,1
1675,0,0,1,1,0,1
1676,1,1,0,1,0,1
1677,0,0,1,1,1,1
1678,0,0,0,0,0,1
1679,0,1,0,1,1,0
1680,0,1,0,1,0,0
1681,1,0,0,0,1,1
1682,0,0,1,1,0,1
1683,1,0,0,0,1,0
1684,1,1,1,0,0,0
1685,1,1,1,0,1,1
1686,1,1,0,1,1,1
1687,0,0,0,0,0,0
1688,1,1,0,0,0,1
1689,1,1,1,0,0,1
1690,0,0,0,0,0,0
1691,1,0,0,1,0,0
1692,0,1,0,0,1,0
1693,0,0,0,0,1,0
1694,1,0,1,0,1,0
1695,1,1,0,0,0,0
1696,0,0,1,0,0,1
1697,1,0,1,0,1,1
1698,1,1,1,0,1,1
1699,0,0,1,0,1,1
1700,1,0,0,1,1,1
1701,0,1,1,0,0,1
1702,0,0,1,0,0,0
1703,0,1,1,1,1,1
1704,0,0,1,1,0,1
1705,0,1,0,0,0,0
1706,0,0,0,0,1,0
1707,1,0,1,1,0,0
1708,1,0,1,1,0,1
1709,1,0,0,1,0,1
1710,1,0,0,1,1,1
1711,0,0,1,0,1,1
1712,1,0,1,0,1,0
1713,0,0,0,1,0,1
1714,1,0,1,0,0,0
1715,1,1,1,0,1,0
1716,0,0,1,0,0,0
1717,1,1,1,0,0,0
1718,1,1,1,0,0,0
1719,1,1,1,1,0,0
1720,0,1,0,0,0,1
1721,0,0,0,0,1,1
1722,1,0,0,0,0,1
1723,1,1,0,0,0,1
1724,1,0,1,1,0,0
1725,1,1,1,1,0,0
1726,1,1,0,1,1,1
1727,0,0,0,1,1,1
1728,1,0,0,1,0,0
1729,0,1,0,0,0,1
1730,1,1,0,0,1,0
1731,0,0,0,1,1,0
1732,0,0,0,1,0,1
1733,0,1,1,1,0,1
1734,1,1,1,1,1,0
1735,0,1,1,0,1,0
1736,1,1,0,1,1,0
1737,0,0,1,1,1,0
1738,0,0,0,0,1,0
1739,1,1,0,0,0,0
1740,0,0,1,0,0,1
1741,1,0,1,0,1,1
1742,0,0,0,0,1,0
1743,0,1,0,1,1,1
1744,1,0,1,1,0,1
1745,0,1,0,1,0,1
1746,0,0,0,1,1,0
1747,0,0,1,0,1,0
1748,0,1,1,1,0,0
1749,0,0,0,1,1,1
1750,0,1,0,0,0,1
1751,0,1,1,0,1,1
1752,1,0,0,1,1,0
1753,0,0,0,1,1,1
1754,0,0,1,1,0,1
1755,1,0,0,1,1,0
1756,0,0,1,0,1,0
1757,1,1,1,0,0,0
1758,0,1,1,0,0,1
1759,0,0,1,0,0,1
1760,1,1,0,1,0,0
1761,1,0,0,0,0,1
1762,0,1,1,0,0,0
1763,1,1,1,0,0,1
1764,0,1,1,1,1,1
1765,0,1,1,0,1,0
1766,1,0,0,1,1,0
1767,0,0,0,0,1,0
1768,1,0,0,1,0,0
1769,1,0,1,1,0,0
1770,1,1,1,1,1,0
1771,1,1,1,1,0,1
1772,0,1,0,1,1,1
1773,0,1,1,1,0,1
1774,0,1,0,0,0,1
1775,1,1,0,0,0,0
1776,0,0,0,0,0,1
1777,0,1,0,0,0,0
1778,0,0,0,0,0,1
1779,0,0,1,1,0,0
1780,1,1,0,0,1,0
1781,1,1,1,1,1,1
1782,1,1,0,0,0,0
1783,0,1,0,1,0,1
1784,0,1,1,1,1,1
1785,1,1,1,0,1,0
1786,0,0,1,1,0,1
1787,0,0,0,0,1,1
1788,1,0,0,1,0,1
1789,0,0,1,1,1,0
1790,1,0,1,1,1,0
1791,1,0,0,1,0,1
1792,1,0,1,1,1,1
1793,0,1,1,1,0,1
1794,0,1,1,1,1,1
1795,0,0,0,0,0,1
1796,0,0,0,0,0,1
1797,0,1,1,1,0,0
1798,0,0,1,0,0,0
1799,1,0,0,0,0,0
1800,1,1,1,1,1,0
1801,1,1,0,1,0,1
1802,1,1,0,1,1,0
1803,0,1,0,0,1,1
1804,1,1,1,1,1,0
1805,0,0,1,0,1,1
1806,0,1,0,0,1,1
1807,0,1,1,0,1,0
1808,0,1,0,1,1,1
1809,0,0,0,0,0,0
1810,0,0,0,1,0,1
1811,0,1,0,1,0,0
1812,0,0,1,1,1,1
1813,0,1,1,0,0,0
1814,1,1,0,1,0,0
1815,1,0,1,0,0,1
1816,1,1,1,1,0,0
1817,0,0,1,0,1,0
1818,0,0,0,0,0,1
1819,1,0,1,0,1,0
1820,1,0,1,0,0,1
1821,0,1,0,0,1,0
1822,1,0,1,0,0,0
1823,1,1,0,1,1,0
1824,1,0,0,1,0,1
1825,1,1,1,0,0,1
1826,0,0,1,0,0,0
1827,1,1,0,1,1,0
1828,1,1,1,1,1,1
1829,0,0,1,1,1,1
1830,1,1,0,1,1,1
1831,0,1,1,0,1,0
1832,1,0,1,0,0,0
1833,1,1,1,0,1,0
1834,0,1,1,0,0,0
1835,1,0,0,1,1,0
1836,1,0,1,1,0,1
1837,0,1,0,1,1,1
1838,1,0,0,1,1,0
1839,1,0,0,1,0,0
1840,0,1,1,1,0,0
1841,1,0,1,0,0,0
1842,1,1,0,1,0,1
1843,0,0,0,0,0,0
1844,0,0,0,0,1,1
1845,0,0,1,0,0,1
1846,0,0,1,1,0,0
1847,1,1,0,1,0,1
1848,1,0,0,1,1,1
1849,0,0,1,0,0,0
1850,1,0,0,1,0,0
1851,0,0,1,1,1,1
1852,1,1,1,1,0,1
1853,1,1,1,1,0,0
1854,0,0,1,1,0,1
1855,1,0,1,0,1,1
1856,0,0,1,1,0,0
1857,1,0,1,1,1,0
1858,1,0,0,1,0,1
1859,0,0,0,0,1,0
1860,0,0,1,1,1,0
1861,0,1,1,0,0,0
1862,0,1,0,1,0,0
1863,1,1,1,1,1,0
1864,0,1,0,1,1,1
1865,0,1,0,0,0,1
1866,1,0,0,0,0,1
1867,0,1,1,0,0,1
1868,1,1,1,1,0,1
1869,1,1,1,0,1,1
1870,1,0,1,1,1,1
1871,0,0,1,0,1,1
1872,1,1,0,1,1,1
1873,1,0,0,1,1,1
1874,1,0,0,0,1,0
1875,0,1,1,0,0,1
1876,1,1,1,0,0,1
1877,1,0,0,0,1,1
1878,0,0,0,1,1,1
1879,0,0,0,1,0,1
1880,0,1,1,0,0,1
1881,0,1,0,1,0,0
1882,1,1,0,1,0,0
1883,1,1,1,1,0,0
1884,0,1,0,1,1,1
1885,0,1,0,0,1,1
1886,1,1,0,0,1,0
1887,0,0,1,0,1,1
1888,0,0,0,1,1,0
1889,0,0,0,1,1,0
1890,0,0,0,1,1,0
1891,1,1,0,1,1,1
1892,1,1,0,1,1,0
1893,1,1,1,1,0,1
1894,0,1,1,0,1,1
1895,1,1,0,1,1,1
1896,0,1,0,0,1,0
1897,0,1,0,1,0,1
1898,0,1,1,1,0,1
1899,1,0,0,0,0,1
1900,1,0,0,0,1,1
1901,1,1,1,0,0,1
1902,0,1,1,1,0,1
1903,1,0,0,0,0,0
1904,1,0,1,1,1,0
1905,1,1,0,1,1,1
1906,1,1,0,1,0,1
1907,1,0,0,0,1,0
1908,0,0,0,1,1,0
1909,1,1,0,1,0,1
1910,1,1,0,1,1,1
1911,0,1,0,1,1,0
1912,0,0,0,0,1,0
1913,1,1,1,0,0,1
1914,0,0,1,0,1,0
1915,1,0,1,0,1,0
1916,1,1,1,1,0,0
1917,1,1,0,1,0,1
1918,0,1,1,0,0,1
1919,0,1,1,1,1,1
1920,0,0,0,0,1,0
1921,1,1,1,0,0,1
1922,1,0,1,1,1,1
1923,0,1,1,1,0,0
1924,0,0,1,1,1,1
1925,0,0,0,0,1,0
1926,0,0,0,0,0,0
1927,1,1,1,1,1,1
