GameId,Title,Intro,IsOutOfStock,StockNumber,PictureURL,Price
395,Pudding Monsters,intro for 395,0,9870,URL for 395,195.74
396,Borderlands 2: Mr. Torgue's Campaign of Carnage,intro for 396,1,6862,URL for 396,0.99
397,PlayStation All-Stars Battle Royale,intro for 397,1,2892,URL for 397,72.34
398,NBA 2K13,intro for 398,0,7933,URL for 398,52.34
399,The Walking Dead: The Game -- Episode 5: No Time Left,intro for 399,0,9785,URL for 399,193.44
400,NFL Quarterback Club '97,intro for 400,0,1086,URL for 400,100.91
401,Namco Museum Vol. 2,intro for 401,1,4852,URL for 401,54.47
402,Raven Project,intro for 402,0,3466,URL for 402,15.42
403,Silverload,intro for 403,1,4638,URL for 403,89.88
404,Return Fire,intro for 404,0,9022,URL for 404,23.56
405,Rise 2: Resurrection,intro for 405,1,7508,URL for 405,16.41
406,Robo Pit,intro for 406,1,132,URL for 406,90.76
407,NBA ShootOut,intro for 407,1,4387,URL for 407,81.28
408,Beyond The Beyond,intro for 408,1,7020,URL for 408,230.69
409,Crash Bandicoot,intro for 409,0,5732,URL for 409,113.23
410,Bust-A-Move 2: Arcade Edition,intro for 410,1,3126,URL for 410,44.76
411,CyberSpeed,intro for 411,0,2697,URL for 411,191.51
412,D,intro for 412,0,173,URL for 412,224.66
413,Assault Rigs,intro for 413,0,6442,URL for 413,9.46
414,ESPN Extreme Games,intro for 414,0,1592,URL for 414,2.99
415,Doom (1993),intro for 415,0,8532,URL for 415,30.55
416,Bottom of the 9th,intro for 416,0,4207,URL for 416,55.07
417,Adidas Power Soccer,intro for 417,0,8262,URL for 417,205.42
418,Agile Warrior F-111X,intro for 418,1,5216,URL for 418,84.28
419,Alien Trilogy,intro for 419,1,1138,URL for 419,46.45
420,Alone in the Dark: One Eyed Jack's Revenge,intro for 420,1,7979,URL for 420,69.65
421,Fade to Black,intro for 421,1,502,URL for 421,32.34
422,Die Hard Trilogy,intro for 422,1,2134,URL for 422,1.29
423,Discworld,intro for 423,1,9826,URL for 423,178.26
424,Battle Arena Toshinden 2,intro for 424,0,9348,URL for 424,12.11
425,A-Train,intro for 425,0,6933,URL for 425,28.66
426,Casper -- A Haunting 3D Challenge,intro for 426,1,4761,URL for 426,9.28
427,Bogey Dead 6,intro for 427,0,8960,URL for 427,58.78
428,Namco Museum Vol. 1,intro for 428,1,9653,URL for 428,56.22
429,Road & Track Presents: The Need for Speed,intro for 429,0,8737,URL for 429,37.69
430,Romance of the Three Kingdoms IV: Wall of Fire,intro for 430,1,6963,URL for 430,48.63
431,PGA Tour '96,intro for 431,0,443,URL for 431,157.31
432,Rayman,intro for 432,1,615,URL for 432,109.84
433,Raiden Project,intro for 433,1,2741,URL for 433,18.45
434,Andretti Racing,intro for 434,0,7424,URL for 434,57.21
435,Discworld,intro for 435,1,5407,URL for 435,31.52
436,Die Hard Trilogy,intro for 436,0,3986,URL for 436,47.12
437,Gunship,intro for 437,1,551,URL for 437,32.8
438,Olympic Summer Games: Atlanta '96,intro for 438,0,1226,URL for 438,198.52
439,Revolution X,intro for 439,1,4299,URL for 439,174.83
440,Shockwave Assault,intro for 440,0,2356,URL for 440,191.3
441,HardBall 5,intro for 441,0,8508,URL for 441,231.16
442,Twisted Metal [1996],intro for 442,1,2517,URL for 442,103.8
443,WipEout XL,intro for 443,0,8626,URL for 443,99.23
444,WipEout,intro for 444,0,5754,URL for 444,194.55
445,Tobal No. 1,intro for 445,0,2024,URL for 445,75.72
446,Star Gladiator Episode 1: Final Crusade,intro for 446,1,1787,URL for 446,97.41
447,Starfighter,intro for 447,1,1491,URL for 447,20.42
448,Battle Arena Toshinden,intro for 448,0,4155,URL for 448,74.12
449,Destruction Derby,intro for 449,1,6526,URL for 449,73.44
450,Aquanaut's Holiday,intro for 450,1,344,URL for 450,101.05
451,Creature Shock (Special Edition),intro for 451,0,8128,URL for 451,24.02
452,Air Combat,intro for 452,0,5251,URL for 452,51.36
453,Descent,intro for 453,0,8302,URL for 453,21.42
454,Cyber Sled,intro for 454,1,7887,URL for 454,153.16
455,DEFCON 5,intro for 455,1,9699,URL for 455,109.16
456,The King of Fighters '95,intro for 456,1,1817,URL for 456,44.59
457,Jumping Flash! 2,intro for 457,0,1060,URL for 457,79.79
458,Epidemic,intro for 458,0,1761,URL for 458,199.32
459,Philosoma,intro for 459,1,6899,URL for 459,6.73
460,NBA In the Zone,intro for 460,0,3442,URL for 460,23.7
461,Magic Carpet,intro for 461,0,4708,URL for 461,28.89
462,Power Serve 3D Tennis,intro for 462,1,3499,URL for 462,19.29
463,Resident Evil [1996],intro for 463,0,9999,URL for 463,138.75
464,NCAA GameBreaker,intro for 464,0,2861,URL for 464,187.99
465,Project: Horned Owl,intro for 465,0,6198,URL for 465,104.55
466,Frank Thomas: Big Hurt Baseball,intro for 466,1,435,URL for 466,42.56
467,Goal Storm,intro for 467,0,8155,URL for 467,29.49
468,In the Hunt,intro for 468,1,3186,URL for 468,20.61
469,International Track & Field,intro for 469,1,694,URL for 469,212.75
470,Novastorm,intro for 470,0,3869,URL for 470,0.82
471,PO'ed,intro for 471,0,6588,URL for 471,81.51
472,NBA Jam: Tournament Edition,intro for 472,0,5502,URL for 472,19.16
473,WWF Wrestlemania: The Arcade Game,intro for 473,1,1827,URL for 473,148.09
474,Williams Arcade's Greatest Hits,intro for 474,0,8462,URL for 474,39.6
475,Tetris Plus,intro for 475,1,7873,URL for 475,101.1
476,Slam 'n Jam '96: Featuring Magic and Kareem,intro for 476,0,8829,URL for 476,17.35
477,V-Tennis,intro for 477,1,9441,URL for 477,208.17
478,Tokyo Highway Battle,intro for 478,1,1197,URL for 478,63.75
479,Zero Divide,intro for 479,1,359,URL for 479,74.67
480,X-COM: UFO Defense,intro for 480,0,3586,URL for 480,221.07
481,Darkstalkers: The Night Warriors,intro for 481,0,531,URL for 481,20.37
482,FIFA Soccer '96,intro for 482,0,7137,URL for 482,65.86
483,Mortal Kombat Trilogy,intro for 483,1,1492,URL for 483,248.41
484,Wave Race 64,intro for 484,0,3138,URL for 484,33.39
485,Battle Arena Toshinden Remix,intro for 485,1,9281,URL for 485,58.65
486,Cruis'n USA,intro for 486,0,364,URL for 486,59.79
487,Batman Forever: The Arcade Game,intro for 487,0,2236,URL for 487,41.69
488,Pilotwings 64,intro for 488,1,7249,URL for 488,175.81
489,Road Rash,intro for 489,1,1297,URL for 489,76.24
490,Ridge Racer [1995],intro for 490,0,348,URL for 490,113.45
491,Shellshock,intro for 491,1,131,URL for 491,158.11
492,SimCity 2000,intro for 492,0,2828,URL for 492,30.61
493,Street Fighter Alpha: Warriors' Dreams,intro for 493,1,438,URL for 493,45.15
494,The Hive,intro for 494,0,188,URL for 494,43.75
495,Loaded,intro for 495,0,1915,URL for 495,34.02
496,Revolution X,intro for 496,0,6175,URL for 496,68.67
497,Olympic Summer Games: Atlanta '96,intro for 497,1,9433,URL for 497,102.64
498,NBA Live '96,intro for 498,1,8610,URL for 498,112.22
499,Psychic Detective,intro for 499,0,7828,URL for 499,1.83
500,NHL FaceOff,intro for 500,1,3641,URL for 500,11.24
501,NFL GameDay,intro for 501,1,9763,URL for 501,92.93
502,Kileak: The DNA Imperative,intro for 502,0,5902,URL for 502,4.18
503,Raven Project,intro for 503,1,3476,URL for 503,88.53
504,Silverload,intro for 504,0,6265,URL for 504,33.32
505,Formula 1,intro for 505,1,7157,URL for 505,87.23
506,Worms,intro for 506,0,7551,URL for 506,43.65
507,Zoop,intro for 507,1,8179,URL for 507,180.4
508,Space Griffon,intro for 508,0,6077,URL for 508,226.37
509,Tekken 2,intro for 509,0,497,URL for 509,44.83
510,Warhawk,intro for 510,1,590,URL for 510,9.02
511,Rayman,intro for 511,1,7035,URL for 511,47.89
512,Romance of the Three Kingdoms IV: Wall of Fire,intro for 512,1,3877,URL for 512,53.97
513,Advanced Dungeons & Dragons: Iron & Blood -- Warriors of Ravenloft,intro for 513,0,4350,URL for 513,233.08
514,Super Mario 64,intro for 514,0,4361,URL for 514,150.34
515,Baku Baku,intro for 515,0,7761,URL for 515,168.83
516,The Walking Dead: The Game -- Episode 1: A New Day,intro for 516,1,8555,URL for 516,50.68
517,Olympic Soccer,intro for 517,0,3718,URL for 517,1.82
518,Off-World Interceptor Extreme,intro for 518,1,7044,URL for 518,25.31
519,Gex,intro for 519,1,3527,URL for 519,68.08
520,Skeleton Warriors,intro for 520,1,3062,URL for 520,151.32
521,Johnny Bazookatone,intro for 521,1,1991,URL for 521,38.3
522,PGA Tour '96,intro for 522,0,1474,URL for 522,262.83
523,Namco Museum Vol. 1,intro for 523,1,9220,URL for 523,2.82
524,Road & Track Presents: The Need for Speed,intro for 524,1,9390,URL for 524,64.08
525,Mario Kart 64,intro for 525,0,6991,URL for 525,83.35
526,Rally Cross,intro for 526,0,6974,URL for 526,109.96
527,Spider,intro for 527,1,7813,URL for 527,66.56
528,Grid Runner,intro for 528,1,9045,URL for 528,30.67
529,Virtual Pool,intro for 529,1,6125,URL for 529,29.87
530,Pro-Pinball,intro for 530,1,9768,URL for 530,144.21
531,Deception: Invitation to Darkness,intro for 531,1,4093,URL for 531,112.05
532,Peak Performance,intro for 532,1,959,URL for 532,96.35
533,Independence Day,intro for 533,0,8641,URL for 533,98.86
534,Buster Bros. Collection,intro for 534,0,9867,URL for 534,149.74
535,Re-Loaded: The Hardcore Sequel,intro for 535,1,3515,URL for 535,8.58
536,Destruction Derby 2,intro for 536,1,557,URL for 536,42.03
537,Blood Omen: Legacy of Kain,intro for 537,1,4444,URL for 537,48.62
538,Tunnel B-1,intro for 538,1,4446,URL for 538,25.83
539,Doom 64,intro for 539,1,1171,URL for 539,25.47
540,NHL FaceOff '97,intro for 540,0,45,URL for 540,12.5
541,Super Puzzle Fighter II Turbo,intro for 541,1,8691,URL for 541,7.48
542,NBA Hang Time,intro for 542,0,22,URL for 542,99.32
543,Suikoden,intro for 543,1,633,URL for 543,137.99
544,Battle Stations,intro for 544,0,840,URL for 544,121.99
545,Nanotek Warrior,intro for 545,0,3291,URL for 545,98.56
546,Rush Hour,intro for 546,0,4523,URL for 546,139.6
547,BRAHMA Force: The Assault On Beltlogger 9,intro for 547,0,5931,URL for 547,65.99
548,Vandal Hearts,intro for 548,0,9283,URL for 548,21.35
549,MechWarrior 2,intro for 549,0,3997,URL for 549,20.4
550,VR Baseball '97,intro for 550,0,5564,URL for 550,69.37
551,Need for Speed II,intro for 551,1,6298,URL for 551,7.85
552,Samurai Shodown III: Blades of Blood,intro for 552,0,694,URL for 552,20.85
553,Mortal Kombat Trilogy,intro for 553,0,2852,URL for 553,22.53
554,Pitball,intro for 554,0,2960,URL for 554,156.91
555,MLB Pennant Race,intro for 555,1,5415,URL for 555,159.4
556,Tempest X3: An Inter-Galactic Battle Zone,intro for 556,0,7060,URL for 556,26.72
557,Project Overkill,intro for 557,1,5715,URL for 557,78.36
558,Crusader: No Remorse,intro for 558,1,7820,URL for 558,142.74
559,VR Golf '97,intro for 559,0,9431,URL for 559,221.56
560,Iron Man / XO Manowar in Heavy Metal,intro for 560,1,8574,URL for 560,35.47
561,Disruptor,intro for 561,0,3952,URL for 561,38.12
562,Final Doom,intro for 562,1,8469,URL for 562,57.71
563,Twisted Metal 2,intro for 563,1,3768,URL for 563,4.44
564,NFL GameDay 97,intro for 564,1,8669,URL for 564,10.44
565,Jet Moto,intro for 565,1,9219,URL for 565,58.48
566,FIFA Soccer 64,intro for 566,1,4154,URL for 566,75.62
567,Command & Conquer (1997),intro for 567,0,7652,URL for 567,139.67
568,Mega Man 8,intro for 568,1,7257,URL for 568,157.21
569,Big Bass World Championship,intro for 569,1,7222,URL for 569,153.54
570,Blast Corps,intro for 570,0,5659,URL for 570,4.65
571,NBA Live '97,intro for 571,1,2711,URL for 571,90.41
572,NBA ShootOut '97,intro for 572,0,9185,URL for 572,235.19
573,Turok: Dinosaur Hunter,intro for 573,0,760,URL for 573,8.73
574,The Crow: City of Angels,intro for 574,1,8740,URL for 574,23.24
575,Star Wars: Dark Forces,intro for 575,1,1214,URL for 575,253.91
576,Tomb Raider -- Featuring Lara Croft,intro for 576,1,5988,URL for 576,30.01
577,Pandemonium,intro for 577,0,5995,URL for 577,167.29
578,Cool Boarders,intro for 578,1,7492,URL for 578,12.7
579,NBA In the Zone 2,intro for 579,1,8496,URL for 579,163.06
580,Street Fighter Alpha 2,intro for 580,0,2600,URL for 580,162.28
581,TNN Motorsports Hardcore 4X4,intro for 581,1,2038,URL for 581,145.32
582,Black Dawn,intro for 582,0,1586,URL for 582,111.3
583,Namco Museum Vol. 3,intro for 583,0,5172,URL for 583,35.92
584,Crypt Killer,intro for 584,1,7004,URL for 584,14.44
585,Carnage Heart,intro for 585,0,1078,URL for 585,102.4
586,Soul Blade,intro for 586,1,9106,URL for 586,41.46
587,Hi-Octane,intro for 587,0,2408,URL for 587,33.72
588,Star Wars: Shadows of the Empire,intro for 588,0,5337,URL for 588,51.88
589,Wayne Gretzky's 3D Hockey,intro for 589,0,5824,URL for 589,80.01
590,Killer Instinct Gold,intro for 590,1,9195,URL for 590,149.09
591,Spot Goes to Hollywood,intro for 591,1,2909,URL for 591,186.86
592,Space Hulk: Vengeance of the Blood Angels,intro for 592,0,4189,URL for 592,19.84
593,Tekken,intro for 593,1,3051,URL for 593,49.81
594,VR Soccer '96,intro for 594,0,9423,URL for 594,88.06
595,Top Gun: Fire At Will,intro for 595,1,9083,URL for 595,93.89
596,World Cup Golf: Professional Edition,intro for 596,1,4304,URL for 596,92.17
597,Tobal No. 1,intro for 597,1,3520,URL for 597,1.61
598,Twisted Metal [1996],intro for 598,1,2539,URL for 598,26.5
599,WipEout XL,intro for 599,0,3879,URL for 599,68.47
600,Doraemon Nobita & The 3 Fairy Spirit Stones,intro for 600,1,9764,URL for 600,4.54
601,Xevious 3D/G+,intro for 601,1,988,URL for 601,26.82
602,Thunder Truck Rally,intro for 602,0,2982,URL for 602,69.84
603,NBA Hang Time,intro for 603,0,3023,URL for 603,93.85
604,All-Star Baseball '97 Featuring Frank Thomas,intro for 604,0,3663,URL for 604,7.3
605,War Gods,intro for 605,0,6283,URL for 605,5.97
606,Broken Helix,intro for 606,0,9245,URL for 606,47.94
607,Codename: Tenka,intro for 607,0,7058,URL for 607,180.88
608,War Gods,intro for 608,0,5981,URL for 608,2.76
609,Hexen,intro for 609,0,2061,URL for 609,10.57
610,Descent Maximum,intro for 610,1,9082,URL for 610,49.19
611,The City of Lost Children,intro for 611,1,3395,URL for 611,0.67
612,Wing Commander IV: The Price of Freedom,intro for 612,1,340,URL for 612,23.26
613,Overblood,intro for 613,0,2631,URL for 613,67.14
614,Wild ARMs,intro for 614,0,1498,URL for 614,162.9
615,Rage Racer,intro for 615,1,8091,URL for 615,226.63
616,Star Fox 64,intro for 616,1,3525,URL for 616,155.01
617,Swagman,intro for 617,0,7122,URL for 617,120.18
618,Grand Slam,intro for 618,1,6552,URL for 618,150.54
619,Triple Play '98,intro for 619,1,1361,URL for 619,14.91
620,Norse By Norse West: The Return of the Lost Vikings,intro for 620,0,8020,URL for 620,267.56
621,Tail of the Sun,intro for 621,1,4503,URL for 621,152.26
622,Goal Storm '97,intro for 622,0,8465,URL for 622,17
623,Sentient [1997],intro for 623,1,1652,URL for 623,30.14
624,Psychic Force,intro for 624,0,2162,URL for 624,134.86
625,NHL Powerplay '98,intro for 625,0,6504,URL for 625,19.26
626,Madden NFL '98,intro for 626,0,8300,URL for 626,86.49
627,The Lost World: Jurassic Park,intro for 627,1,5276,URL for 627,32.86
628,NFL GameDay 98,intro for 628,0,9245,URL for 628,268.57
629,GoldenEye 007,intro for 629,0,8969,URL for 629,191.51
630,Ace Combat 2,intro for 630,1,991,URL for 630,99.97
631,Warcraft II: The Dark Saga,intro for 631,0,2889,URL for 631,3.12
632,Machine Hunter,intro for 632,1,1458,URL for 632,22.37
633,Tetrisphere,intro for 633,1,9406,URL for 633,105.69
634,Ogre Battle,intro for 634,0,872,URL for 634,60.14
635,Porsche Challenge,intro for 635,1,6546,URL for 635,15.28
636,NCAA Football '98,intro for 636,0,1119,URL for 636,65.16
637,Lethal Enforcers I & II,intro for 637,0,7211,URL for 637,49.59
638,VMX Racing,intro for 638,1,131,URL for 638,211.26
639,Duke Nukem 64,intro for 639,1,4874,URL for 639,27.9
640,NBA Live '98,intro for 640,1,7352,URL for 640,175.45
641,Jet Moto 2,intro for 641,1,6096,URL for 641,52.51
642,Cool Boarders 2,intro for 642,1,1959,URL for 642,178.42
643,Time Crisis,intro for 643,1,9014,URL for 643,8.95
644,Maximum Force,intro for 644,1,7505,URL for 644,3.04
645,Treasures of the Deep,intro for 645,0,2641,URL for 645,180.82
646,Discworld II: Mortality Bytes!,intro for 646,1,7414,URL for 646,129.61
647,Nuclear Strike,intro for 647,1,3023,URL for 647,68.79
648,NHL FaceOff '98,intro for 648,1,9384,URL for 648,77.7
649,NASCAR 98,intro for 649,1,6573,URL for 649,66.76
650,MLB '98,intro for 650,1,3730,URL for 650,83.43
651,Herc's Adventures,intro for 651,0,4849,URL for 651,51.37
652,Namco Museum Vol. 4,intro for 652,0,749,URL for 652,15.73
653,Syndicate Wars,intro for 653,1,7995,URL for 653,69.38
654,Dark Rift,intro for 654,0,1564,URL for 654,20.51
655,Hercules,intro for 655,1,5340,URL for 655,25.31
656,Battlesport,intro for 656,1,7105,URL for 656,34.89
657,Darklight Conflict,intro for 657,0,3066,URL for 657,96.08
658,Dynasty Warriors,intro for 658,0,4031,URL for 658,75.94
659,F1 Pole Position 64,intro for 659,1,78,URL for 659,36.92
660,Madden Football 64,intro for 660,0,9339,URL for 660,31.54
661,1080?¡Þ Snowboarding,intro for 661,1,3654,URL for 661,81.19
662,San Francisco Rush: Extreme Racing,intro for 662,1,8139,URL for 662,42.9
663,Judge Dredd,intro for 663,1,3507,URL for 663,71.16
664,Tennis Arena,intro for 664,1,4692,URL for 664,32.2
665,Rampage: World Tour,intro for 665,0,5670,URL for 665,36.73
666,Pitfall 3D,intro for 666,1,2795,URL for 666,14.1
667,San Francisco Rush: Extreme Racing,intro for 667,0,2072,URL for 667,8.15
668,Dragon Ball GT Final Bout,intro for 668,0,7358,URL for 668,50.85
669,Mass Destruction,intro for 669,1,4099,URL for 669,25.93
670,Need for Speed: V-Rally,intro for 670,1,6261,URL for 670,67.87
671,Caesars Palace,intro for 671,1,8013,URL for 671,3.48
672,Crash Bandicoot 2: Cortex Strikes Back,intro for 672,0,9227,URL for 672,159.66
673,Colony Wars,intro for 673,0,6351,URL for 673,233.98
674,Frogger,intro for 674,1,3556,URL for 674,174.08
675,Moto Racer,intro for 675,0,3835,URL for 675,65.45
676,Jeopardy! [1998],intro for 676,1,3783,URL for 676,21.4
677,NCAA March Madness '98,intro for 677,1,6954,URL for 677,212.94
678,Shadow Master,intro for 678,0,5376,URL for 678,6.97
679,Oddworld: Abe's Oddysee,intro for 679,1,9625,URL for 679,18.38
680,NHL '98,intro for 680,1,6997,URL for 680,17.16
681,Poy Poy,intro for 681,0,2957,URL for 681,86.05
682,Bottom of the 9th '97,intro for 682,0,2271,URL for 682,143.54
683,Magic: The Gathering -- Battlemage,intro for 683,1,8287,URL for 683,9.08
684,Steel Reign,intro for 684,1,1624,URL for 684,272.09
685,Tecmo Stackers,intro for 685,1,6760,URL for 685,235.43
686,Multi Racing Championship,intro for 686,0,4535,URL for 686,86.27
687,RayStorm,intro for 687,0,7854,URL for 687,16.31
688,Hexen,intro for 688,1,6600,URL for 688,27.53
689,Battle Arena Toshinden 3,intro for 689,0,4952,URL for 689,61.64
690,WCW vs. NWO: World Tour,intro for 690,0,3034,URL for 690,0.73
691,Spawn: The Eternal,intro for 691,1,5843,URL for 691,77.7
692,Mortal Kombat Mythologies: Sub-Zero,intro for 692,0,6058,URL for 692,0.66
693,Wheel of Fortune [1997],intro for 693,0,4644,URL for 693,12.18
694,Bug Riders,intro for 694,0,1537,URL for 694,13.33
695,Automobili Lamborghini,intro for 695,0,7407,URL for 695,65.94
696,Excalibur 2555 AD,intro for 696,1,725,URL for 696,225.61
697,Armored Core,intro for 697,0,4106,URL for 697,76.73
698,ClayFighter 63 1/3,intro for 698,1,4357,URL for 698,3.3
699,Persona,intro for 699,0,2395,URL for 699,36.28
700,Golden Nugget,intro for 700,1,5336,URL for 700,215.55
701,Bushido Blade,intro for 701,0,116,URL for 701,180.57
702,Diablo,intro for 702,1,4860,URL for 702,21.26
703,Dead or Alive,intro for 703,1,872,URL for 703,1.73
704,Speed Racer,intro for 704,0,3990,URL for 704,60.07
705,Lode Runner: The Legend Returns,intro for 705,1,6393,URL for 705,286.61
