GameId,MinPlayer,MaxPlayer,AverageTime,YearReleased,RatingScore,mechanics,owned,Theme,DesignerName,"Weight																											"
18768,2,2,90,2007,7.56,"Area Control / Area Influence	 Campaign / Battle Card Driven	 Hand Management",7529,Political,"Christian Leonhard	 Jason Matthews",3.2
18769,2,7,360,1986,7.81,"Auction/Bidding	 Route/Network Building	 Stock Holding	 Tile Placement",4965,"Economic	 Trains	 Transportation",Francis Tresham,4.15
18770,2,2,20,1993,7.44,"Hand Management	 Player Elimination",25624,"Card Game	 Collectible Components	 Fantasy	 Fighting",Richard Garfield,3.15
18771,2,2,30,2012,7.5,"Area Enclosure	 Tile Placement	 Worker Placement",14191,"Animals	 Farming",Uwe Rosenberg,2.35
18772,2,6,120,2009,7.74,"Area Control / Area Influence	 Area Movement	 Stock Holding",4216,"Economic	 Fighting	 Nautical	 Political",Mac Gerdts,3.5
18773,3,5,240,1986,7.66,"Area Control / Area Influence	 Auction/Bidding	 Dice Rolling	 Hand Management	 Simultaneous Action Selection",5270,"Economic	 Negotiation	 Political",Karl-Heinz Schmiel,4.35
18774,2,4,60,1998,7.44,"Area Control / Area Influence	 Hand Management	 Set Collection	 Tile Placement",11967,"Abstract Strategy	 Medieval",Reiner Knizia,2.51
18775,1,6,180,2015,8.9,"Co-operative Play	 Dice Rolling	 Grid Movement	 Role Playing	 Storytelling",2675,"Adventure	 Fantasy	 Horror	 Mature / Adult	 Miniatures	 Mythology",Adam Poots,4.21
18776,2,2,45,2009,7.61,"Dice Rolling	 Modular Board	 Variable Player Powers",8118,"Horror	 Adventure	 Fantasy	 Fighting	 Miniatures",Croc,2.49
18777,2,4,90,2009,7.46,"Action / Movement Programming	 Hand Management	 Simultaneous Action Selection	 Tile Placement	 Worker Placement",11761,"Economic	 Fantasy	 Fighting	 Humor",Vlaada Chv�til,3.53
18778,2,5,80,2009,7.35,"Area Control / Area Influence	 Area Movement	 Dice Rolling	 Variable Player Powers",55410,"Fantasy	 Fighting	 Territory Building",Philippe Keyaerts,2.37
18779,2,2,120,2004,7.87,"Dice Rolling	 Grid Movement	 Variable Player Powers",2842,"Collectible Components	 Expansion for Base-game	 Fantasy	 Fighting	 Miniatures	 Sports",Jervis Johnson,3.15
18780,2,2,30,2000,7.42,"Hand Management	 Set Collection",14926,"Ancient	 Card Game	 Deduction",Reiner Knizia,1.91
18781,2,2,120,2015,7.99,"Action / Movement Programming	 Dice Rolling	 Variable Player Powers",5931,"Collectible Components	 Miniatures	 Movies / TV / Radio theme	 Science Fiction	 Wargame","James Kniffen	 Christian T. Petersen",3.09
18782,3,6,30,2008,7.36,"Simultaneous Action Selection	 Storytelling	 Voting",40978,"Card Game	 Humor	 Party Game",Jean-Louis Roubira,1.26
18783,2,6,120,2011,7.49,"Memory	 Partnerships	 Point to Point Movement	 Secret Unit Deployment",12299,"Bluffing	 Deduction	 Murder/Mystery	 Post-Napoleonic","Gabriele Mari	 Gianluca Santopietro",2.69
18784,1,5,45,2013,8.1,"Hand Management	 Point to Point Movement	 Simultaneous Action Selection	 Variable Player Powers",3728,"Card Game	 Fighting","D. Brad Talton	 Jr.",3.06
18785,2,8,20,2016,7.71,"Card Drafting	 Hand Management	 Set Collection	 Simultaneous Action Selection",9261,Card Game,Phil Walker-Harding,1.29
18786,2,5,120,2016,8.11,"Action Point Allowance System	 Area Movement	 Co-operative Play	 Dice Rolling	 Hand Management	 Storytelling	 Variable Player Powers	 Voting",6999,"Bluffing	 Deduction	 Horror	 Mature / Adult	 Science Fiction	 Zombies","Jonathan Gilmour	 Isaac Vega",3.47
18787,2,5,45,2016,8.21,"Action Point Allowance System	 Co-operative Play	 Hand Management	 Point to Point Movement	 Set Collection	 Variable Player Powers",4639,Medical,"Jes�s Torres Castro	 Matt Leacock",2.73
18788,2,6,90,2015,7.66,"Area Control / Area Influence	 Hand Management	 Simultaneous Action Selection",6602,Science Fiction,"Bruno Cathala	 Bruno Faidutti",2.23
18789,1,4,120,2012,7.47,"Area Movement	 Co-operative Play	 Dice Rolling	 Role Playing	 Variable Player Powers",21177,"Adventure	 Dice	 Exploration	 Fantasy	 Fighting	 Miniatures",Jerry Hawthorne,2.63
18790,2,8,20,2016,7.58,"Memory	 Partnerships	 Pattern Recognition	 Press Your Luck",10972,"Deduction	 Party Game	 Spies/Secret Agents",Vlaada Chv�til,1.41
18791,2,4,240,2012,7.7,"Action Point Allowance System	 Dice Rolling	 Grid Movement	 Hand Management	 Modular Board	 Trading	 Variable Player Powers",4902,"Ancient	 City Building	 Civilization	 Economic	 Exploration	 Medieval	 Territory Building",Christian Marcussen,3.56
18792,2,4,60,2013,7.49,"Dice Rolling	 Hand Management",8441,"Card Game	 City Building	 Dice	 Economic	 Renaissance",Stefan Feld,2.75
18793,1,4,60,2008,7.39,"Co-operative Play	 Dice Rolling	 Grid Movement	 Modular Board	 Variable Player Powers",18487,"Fantasy	 Fighting	 Horror	 Mythology",Antoine Bauza,2.9
18794,2,2,480,1985,7.94,"Auction/Bidding	 Dice Rolling	 Hex-and-Counter	 Modular Board	 Press Your Luck	 Secret Unit Deployment	 Simulation	 Time Track	 Variable Player Powers",4674,"Wargame	 World War II",Don Greenwood,4.69
18795,3,5,90,2009,7.46,"Area Control / Area Influence	 Card Drafting	 Set Collection",6718,"Exploration	 Nautical	 Renaissance","Carl de Visser	 Jarratt Gray",2.91
18796,2,4,180,2010,7.45,"Action Point Allowance System	 Area Movement	 Dice Rolling	 Pick-up and Deliver	 Variable Player Powers",13047,"Adventure	 Nautical	 Pirates	 Transportation","Kasper Aagaard	 Christian Marcussen",3.21
18797,2,5,120,2012,7.49,"Card Drafting	 Worker Placement",9014,"Aviation / Flight	 Economic	 Fighting	 Industry / Manufacturing	 Negotiation	 World War II",Brandon Tibbetts,2.97
18798,3,5,180,2014,7.82,"Action Point Allowance System	 Dice Rolling	 Grid Movement	 Modular Board	 Pick-up and Deliver	 Roll / Spin and Move	 Tile Placement	 Variable Player Powers",5412,"Adventure	 Exploration	 Fighting	 Miniatures	 Science Fiction	 Space Exploration	 Transportation",Cody Miller,3.11
18799,2,4,20,2012,7.32,"Hand Management	 Player Elimination",61157,"Card Game	 Deduction	 Renaissance",Seiji Kanai,1.21
18800,1,4,120,2017,8.32,"Variable Player Powers	 Worker Placement",3470,"Economic	 Science Fiction","Richard Amann	 Viktor Peter	 D�vid Turczi",3.79
18801,2,2,20,2001,7.34,"Grid Movement	 Tile Placement",25472,"Abstract Strategy	 Animals",John Yianni,2.34
18802,2,4,45,2011,7.35,"Dice Rolling	 Grid Movement	 Modular Board	 Pattern Building	 Set Collection	 Tile Placement",30435,"Animals	 Environmental	 Farming	 Territory Building",Antoine Bauza,1.98
18803,2,5,75,2007,7.4,"Area Control / Area Influence	 Card Drafting	 Point to Point Movement",9685,"Economic	 Renaissance",Stefan Feld,2.76
18804,1,4,30,2006,7.45,"Hand Management	 Hex-and-Counter	 Player Elimination	 Tile Placement	 Variable Player Powers",10049,"Fighting	 Science Fiction",Micha? Oracz,2.6
18805,2,2,60,2009,7.57,"Action Point Allowance System	 Dice Rolling	 Grid Movement	 Modular Board",8324,"Fighting	 Miniatures	 Science Fiction",Richard Halliwell,2.79
18806,3,5,60,2011,7.57,"Area Movement	 Card Drafting	 Dice Rolling	 Player Elimination	 Variable Player Powers",9458,"Dice	 Science Fiction	 Wargame","Rob Daviau	 Chris Dupuis",2.6
18807,2,5,120,2013,7.58,"Area Control / Area Influence	 Card Drafting	 Deck / Pool Building	 Hand Management	 Set Collection",5919,"Age of Reason	 Economic","Matthias Cramer	 Louis Malz	 Stefan Malz",3.11
18808,2,5,100,2007,7.42,"Hand Management	 Variable Phase Order",7004,"Economic	 Medieval",Stefan Feld,3.13
18809,3,6,90,1964,7.36,"Hand Management	 Stock Holding	 Tile Placement",18855,Economic,Sid Sackson,2.51
18810,1,4,75,2013,7.5,"Card Drafting	 Set Collection	 Simultaneous Action Selection	 Tile Placement	 Variable Phase Order",7262,"City Building	 Economic	 Medieval",Uwe Rosenberg,2.97
18811,2,6,180,1979,7.62,"Area Control / Area Influence	 Area Movement	 Auction/Bidding	 Hand Management	 Partnerships	 Variable Player Powers",5330,"Bluffing	 Fighting	 Negotiation	 Novel-based	 Political	 Science Fiction","Bill Eberle	 Jack Kittredge	 Peter Olotka",3.43
18812,2,6,30,2011,7.3,"Area Control / Area Influence	 Card Drafting	 Dice Rolling	 Player Elimination	 Press Your Luck",51916,"Dice	 Fighting	 Movies / TV / Radio theme	 Science Fiction",Richard Garfield,1.51
18813,2,7,360,1980,7.52,"Area Control / Area Influence	 Area Movement	 Hand Management	 Set Collection	 Trading",8371,"Ancient	 Civilization	 Economic	 Negotiation","Francis Tresham	 Mick (Mike) Uhl",3.67
18814,2,4,180,2015,7.85,"Action Point Allowance System	 Simultaneous Action Selection	 Tile Placement	 Worker Placement",5366,none,"Richard Amann	 Viktor Peter",4.03
18815,3,5,60,2014,7.35,"Card Drafting	 Hand Management	 Role Playing	 Set Collection",24379,"Bluffing	 Card Game	 Humor	 Medieval	 Negotiation	 Novel-based	 Party Game","S�rgio Halaban	 Andr�?Zatz",1.67
18816,2,4,90,1999,7.34,"Action Point Allowance System	 Area Control / Area Influence	 Auction/Bidding	 Grid Movement	 Set Collection	 Tile Placement",16464,"Exploration	 Territory Building","Michael Kiesling	 Wolfgang Kramer",2.83
18817,4,12,20,2014,7.57,"Partnerships	 Storytelling",7493,"Bluffing	 Deduction	 Murder/Mystery	 Party Game	 Spies/Secret Agents",Tobey Ho,1.63
18818,2,4,90,2015,7.71,"Dice Rolling	 Set Collection	 Worker Placement",5579,"Adventure	 Dice	 Fantasy	 Fighting	 Medieval	 Mythology",Ole Steiness,2.5
18819,2,5,240,2005,7.77,"Area Control / Area Influence	 Auction/Bidding	 Pick-up and Deliver	 Stock Holding",3244,"Economic	 Industry / Manufacturing	 Transportation","Jeroen Doumen	 Joris Wiersinga",3.99
18820,2,4,120,2014,7.79,"Action Point Allowance System	 Commodity Speculation	 Variable Phase Order	 Worker Placement",4179,"Economic	 Industry / Manufacturing",Vital Lacerda,4.29
18821,4,8,30,2009,7.44,"Line Drawing	 Paper-and-Pencil",9857,"Humor	 Party Game	 Real-time",(Uncredited),1.11
18822,2,4,60,2004,7.34,"Card Drafting	 Set Collection",10612,"Age of Reason	 Card Game	 Economic",Bernd Brunnhofer,2.47
18823,2,4,60,2004,7.3,"Hand Management	 Set Collection	 Variable Phase Order",20193,"Card Game	 City Building	 Economic",Andreas Seyfarth,2.29
18824,2,4,90,2016,7.83,"Area Control / Area Influence	 Area Movement	 Card Drafting	 Hand Management	 Memory	 Modular Board	 Tile Placement",4618,"Ancient	 Card Game	 Mythology",Christian Martinez,3
18825,1,8,240,2005,7.35,"Co-operative Play	 Dice Rolling	 Hand Management	 Point to Point Movement	 Role Playing	 Variable Player Powers",38493,"Adventure	 Fantasy	 Fighting	 Horror	 Novel-based","Richard Launius	 Kevin Wilson",3.55
18826,2,4,60,1982,7.33,"Action Point Allowance System	 Dice Rolling	 Grid Movement	 Memory	 Modular Board	 Secret Unit Deployment",19725,"Adventure	 Animals	 Bluffing	 Nautical",Julian Courtland-Smith,1.71
18827,2,5,60,2006,7.41,"Card Drafting	 Hand Management	 Point to Point Movement	 Route/Network Building	 Set Collection",9410,"Trains	 Transportation	 Travel",Alan R. Moon,2.24
18828,2,2,120,2011,7.44,"Area Control / Area Influence	 Card Drafting	 Deck / Pool Building	 Hand Management	 Point to Point Movement",8122,"Age of Reason	 American Indian Wars	 Card Game	 Territory Building	 Wargame",Martin Wallace,3.03
18829,2,4,120,2006,7.32,Worker Placement,14556,"Economic	 Medieval	 Novel-based	 Religious","Michael Rieneck	 Stefan Stadler",2.84
18830,3,10,10,2014,7.36,"Role Playing	 Variable Player Powers	 Voting",18327,"Bluffing	 Card Game	 Deduction	 Horror	 Party Game","Ted Alspach	 Akihisa Okui",1.41
18831,2,4,100,2009,7.44,"Action Point Allowance System	 Card Drafting	 Dice Rolling	 Hand Management	 Pick-up and Deliver	 Route/Network Building	 Set Collection",5993,"Dice	 Nautical",Stefan Feld,3.13
18832,2,4,90,2011,7.39,"Area Control / Area Influence	 Card Drafting	 Deck / Pool Building	 Dice Rolling	 Hand Management",10918,"Card Game	 Fantasy	 Fighting	 Sports",Jason Little,2.32
18833,2,2,30,2014,7.65,Grid Movement,6531,Abstract Strategy,Shimpei Sato,1.7
18834,1,4,120,2009,7.39,"Card Drafting	 Set Collection",9036,"Economic	 Farming",Uwe Rosenberg,3.15
18835,2,2,60,2006,7.4,"Campaign / Battle Card Driven	 Dice Rolling	 Grid Movement	 Hand Management	 Modular Board	 Variable Player Powers",10105,"Fantasy	 Medieval	 Miniatures	 Wargame",Richard Borg,2.76
18836,2,4,180,2010,7.77,"Action Point Allowance System	 Card Drafting	 Dice Rolling	 Grid Movement	 Hand Management	 Modular Board	 Secret Unit Deployment",5339,"Adventure	 Bluffing	 Fighting	 Miniatures	 Science Fiction	 Spies/Secret Agents	 Zombies",Christophe Boelinger,3.86
18837,2,3,210,2009,7.97,"Hand Management	 Point to Point Movement	 Secret Unit Deployment	 Simulation",2712,"Age of Reason	 Negotiation	 Political	 Wargame",Richard Siv�l,3.51
18838,2,5,60,2011,7.49,"Area Control / Area Influence	 Auction/Bidding	 Voting	 Worker Placement",5526,Medieval,Matthias Cramer,2.99
18839,2,4,60,2016,7.48,"Card Drafting	 Hand Management	 Pattern Building	 Set Collection	 Tile Placement",7561,"City Building	 Environmental",Fran�ois Gandon,2.24
18840,2,5,120,2011,7.39,"Area Movement	 Dice Rolling	 Hand Management	 Modular Board	 Partnerships	 Pick-up and Deliver	 Role Playing	 Variable Player Powers",15578,"Adventure	 Exploration	 Fantasy	 Fighting	 Horror	 Miniatures	 Murder/Mystery	 Puzzle",Corey Konieczka,3.24
18841,2,4,60,2010,7.34,"Action / Movement Programming	 Grid Movement	 Set Collection	 Simultaneous Action Selection	 Worker Placement",10579,Renaissance,"Wolfgang Panning	 Marco Ruskowski	 Marcel S��elbeck",2.64
18842,2,4,180,2004,7.83,"Modular Board	 Tile Placement	 Trading",2277,"City Building	 Civilization	 Economic	 Environmental	 Medieval","Jeroen Doumen	 Joris Wiersinga",4.3
18843,2,2,180,1994,7.57,"Dice Rolling	 Grid Movement	 Variable Player Powers",5495,"Fantasy	 Fighting	 Miniatures	 Sports	 Wargame",Jervis Johnson,2.97
18844,2,4,120,2013,7.82,"Area Movement	 Campaign / Battle Card Driven	 Dice Rolling	 Partnerships	 Variable Player Powers",3614,"Age of Reason	 American Indian Wars	 American Revolutionary War	 Educational	 Wargame","Beau Beckett	 Jeph Stahl",2.3
18845,1,4,240,1999,7.76,"Grid Movement	 Line Drawing	 Modular Board	 Pick-up and Deliver	 Route/Network Building",3469,"City Building	 Civilization	 Economic	 Industry / Manufacturing	 Transportation","Jeroen Doumen	 Joris Wiersinga",4.2
18846,2,2,30,2005,7.51,"Area Movement	 Hand Management	 Secret Unit Deployment	 Simultaneous Action Selection	 Variable Player Powers",5616,"Adventure	 Bluffing	 Deduction	 Fantasy	 Movies / TV / Radio theme	 Novel-based","Reiner Knizia	 Eric M. Lang	 Christian T. Petersen",2.2
18847,3,5,45,1992,7.3,"Auction/Bidding	 Commodity Speculation	 Hand Management",11834,"Card Game	 Economic",Reiner Knizia,2.32
18848,1,5,60,2011,7.35,"Co-operative Play	 Hand Management	 Variable Player Powers",16309,"Card Game	 Comic Book / Strip	 Fighting","Christopher Badell	 Paul Bender	 Adam Rebottaro",2.5
18849,2,4,90,2010,7.42,"Card Drafting	 Hand Management",5315,"City Building	 Economic",Martin Wallace,2.88
18850,2,5,45,2013,7.28,"Action Point Allowance System	 Co-operative Play	 Grid Movement	 Modular Board	 Pick-up and Deliver	 Set Collection	 Variable Player Powers",25859,"Adventure	 Fantasy	 Science Fiction",Matt Leacock,2.04
18851,2,5,70,2010,7.36,"Commodity Speculation	 Dice Rolling	 Grid Movement	 Set Collection	 Tile Placement	 Time Track",7273,"City Building	 Economic	 Farming",Matthias Cramer,2.67
18852,3,5,90,2003,7.36,"Area Control / Area Influence	 Auction/Bidding",7131,"Ancient	 Economic",Reiner Knizia,3.07
18853,1,6,45,2011,7.28,"Action Point Allowance System	 Co-operative Play	 Dice Rolling	 Grid Movement	 Pick-up and Deliver	 Simulation	 Variable Player Powers",21527,Adventure,Kevin Lanzing,2.21
18854,2,5,240,2005,7.35,"Dice Rolling	 Grid Movement	 Modular Board	 Partnerships	 Role Playing	 Variable Player Powers",12324,"Adventure	 Exploration	 Fantasy	 Fighting	 Miniatures",Kevin Wilson,3.34
18855,3,4,120,2015,8.03,"Action Point Allowance System	 Area Movement	 Dice Rolling	 Variable Player Powers",2921,"Fantasy	 Fighting	 Horror	 Miniatures",Sandy Petersen,3.13
18856,2,5,30,2014,7.41,"Co-operative Play	 Dice Rolling	 Hand Management	 Point to Point Movement	 Press Your Luck	 Set Collection	 Variable Player Powers",9162,"Dice	 Environmental	 Medical",Matt Leacock,2.06
18857,2,4,120,2015,7.83,"Area Control / Area Influence	 Variable Phase Order",2840,"Economic	 Industry / Manufacturing","Nuno Bizarro Sentieiro	 Paulo Soledade",3.75
18858,1,4,90,2013,7.35,"Co-operative Play	 Deck / Pool Building	 Dice Rolling	 Hand Management	 Role Playing",15121,"Adventure	 Card Game	 Fantasy	 Fighting","Mike Selinker	 Chad Brown	 Tanis O'Connor	 Paul Peterson	 Gaby Weidling",2.71
18859,2,2,20,2015,7.97,Deck / Pool Building,5519,"Card Game	 Science Fiction","Robert Dougherty	 Darwin Kastle",1.98
18860,2,5,25,2010,7.21,"Co-operative Play	 Hand Management	 Memory	 Set Collection",38811,"Card Game	 Deduction	 Memory",Antoine Bauza,1.7
18861,2,5,125,2013,7.66,"Auction/Bidding	 Card Drafting	 Modular Board	 Worker Placement",3439,Economic,Etienne Espreman,3.58
18862,3,4,120,1995,7.26,"Dice Rolling	 Hand Management	 Modular Board	 Route/Network Building	 Trading",96783,Negotiation,Klaus Teuber,2.36
18863,2,5,90,2007,7.24,"Dice Rolling	 Worker Placement",14748,"City Building	 Dice	 Fantasy	 Medieval","Andrea Chiarvesio	 Luca Iennaco",2.43
18864,2,5,90,2011,7.37,"Area Control / Area Influence	 Area Movement	 Dice Rolling	 Variable Player Powers",11454,"Fantasy	 Fighting	 Territory Building",Philippe Keyaerts,2.6
18865,2,4,90,2004,7.42,"Dice Rolling	 Grid Movement	 Modular Board",10832,"Adventure	 Fantasy	 Fighting	 Miniatures	 Science Fiction","Stephen Baker	 Rob Daviau	 Craig Van Ness",2.29
18866,3,6,20,1997,7.22,"Auction/Bidding	 Hand Management",18455,"Card Game	 Economic",Stefan Dorra,1.29
18867,2,4,90,2013,7.51,"Action Point Allowance System	 Grid Movement	 Modular Board	 Tile Placement",5425,"Nautical	 Renaissance",Stefan Feld,3
18868,1,4,90,2015,7.67,"Action Point Allowance System	 Co-operative Play	 Dice Rolling	 Grid Movement	 Modular Board	 Variable Player Powers",5877,"Exploration	 Maze	 Spies/Secret Agents",Tim Fowers,2.3
18869,2,4,135,2010,7.54,"Area Control / Area Influence	 Worker Placement",4114,"Economic	 Industry / Manufacturing",Vital Lacerda,4.2
18870,2,4,90,2009,7.46,"Card Drafting	 Time Track	 Worker Placement",3586,"Ancient	 Farming","Acchittocca	 Flaminia Brasini	 Virginio Gigli	 Stefano Luperto	 Antonio Tinto",2.83
18871,2,4,120,2015,7.9,"Card Drafting	 Hand Management	 Simultaneous Action Selection	 Variable Player Powers",4550,"Card Game	 Collectible Components	 Fantasy	 Fighting	 Medieval	 Negotiation	 Novel-based","Nate French	 Eric M. Lang",3.44
18872,1,5,240,2012,7.43,"Area Control / Area Influence	 Auction/Bidding	 Commodity Speculation	 Modular Board	 Tile Placement	 Trading	 Worker Placement",7214,"Civilization	 Economic	 Exploration	 Nautical	 Negotiation	 Renaissance",Christophe Boelinger,3.71
