GameId,Action,Strategy,Sports,Simulations,Racing,Role-playing,Adventure,Fighting,Shooter,Casual,Music/Party
579,0,1,1,0,0,0,1,1,0,1,1
580,0,1,0,1,1,1,1,1,1,1,0
581,1,0,1,1,1,0,0,1,1,1,1
582,1,0,1,1,1,0,1,0,1,0,1
583,0,1,0,0,1,0,1,1,1,1,1
584,1,0,0,0,0,0,1,1,0,1,0
585,0,1,0,0,0,1,1,0,1,1,1
586,0,1,0,0,1,1,1,0,1,1,0
587,0,0,1,0,1,0,1,0,1,1,0
588,0,1,0,1,1,1,1,0,0,1,0
589,1,0,1,1,1,0,0,1,1,1,0
590,0,1,0,1,0,1,1,1,0,0,0
591,1,0,1,1,1,0,1,0,0,1,1
592,1,0,0,1,0,0,1,0,1,1,1
593,1,0,0,1,0,1,0,0,0,1,1
594,1,1,1,0,0,1,0,0,0,1,0
595,1,0,1,0,0,1,0,1,1,0,0
596,0,1,0,0,1,1,0,0,1,1,1
597,0,1,1,0,1,0,1,1,0,1,1
598,1,1,0,0,0,1,1,1,1,1,1
599,1,0,0,1,1,1,0,1,0,0,1
600,0,1,0,0,1,1,0,1,0,0,1
601,0,0,1,1,1,0,0,0,0,1,0
602,0,0,0,1,0,0,0,1,1,1,0
603,1,0,1,0,0,0,1,0,1,0,0
604,1,1,1,0,1,0,1,1,1,0,1
605,0,1,1,1,0,1,0,1,0,0,0
606,1,1,0,0,0,0,0,0,0,0,1
607,0,0,1,0,1,0,0,0,1,0,1
608,0,1,1,1,1,0,0,1,0,1,0
609,1,1,0,1,0,1,1,0,0,1,1
610,0,1,1,0,1,0,0,1,1,0,0
611,1,0,1,0,1,1,0,0,1,0,1
612,0,0,1,1,1,0,0,0,1,1,1
613,1,1,0,1,0,1,0,0,1,0,0
614,1,1,1,1,1,0,0,1,1,0,1
615,1,0,1,1,0,0,0,0,0,1,1
616,0,0,0,1,0,1,1,0,1,0,1
617,0,0,0,0,1,1,1,1,1,1,0
618,0,1,1,0,0,0,1,1,1,0,1
619,0,0,0,1,0,0,0,0,1,0,0
620,0,1,0,0,1,0,0,0,0,0,1
621,0,0,0,0,1,1,1,1,0,0,0
622,1,1,0,1,1,1,1,0,1,1,1
623,0,1,1,1,0,0,1,0,1,0,1
624,0,1,0,0,0,1,0,1,0,1,1
625,1,1,1,0,1,1,0,0,0,1,1
626,1,0,0,1,0,0,1,1,0,0,1
627,1,1,0,0,1,1,0,0,0,1,1
628,1,1,0,0,0,0,0,1,0,0,0
629,1,0,1,1,1,0,0,0,0,0,1
630,1,1,0,1,0,1,1,0,1,1,1
631,0,0,1,0,0,1,0,1,0,1,0
632,0,1,0,1,1,0,0,1,0,0,1
633,1,0,0,1,1,1,0,1,0,1,1
634,0,0,1,1,1,1,0,0,1,0,1
635,1,0,0,1,1,1,0,0,1,0,1
636,0,0,1,0,1,1,1,1,1,1,0
637,1,1,1,0,0,1,1,1,1,1,0
638,1,0,0,1,0,0,1,0,1,0,1
639,0,0,0,0,1,0,1,1,0,0,1
640,1,0,1,0,1,1,1,0,0,0,1
641,0,0,0,0,0,1,1,1,1,1,1
642,1,1,1,0,0,1,1,0,0,0,0
643,0,0,0,1,0,0,0,1,0,0,1
644,0,0,1,0,1,1,0,1,1,1,1
645,1,1,1,0,0,0,0,0,1,1,0
646,0,1,1,0,0,1,1,0,0,0,0
647,1,1,1,0,0,0,1,1,0,0,0
648,0,1,1,0,1,0,1,1,0,0,1
649,1,0,1,0,1,1,0,0,0,0,1
650,0,1,1,1,1,1,1,1,1,0,1
651,1,1,1,0,0,0,0,0,1,0,0
652,1,1,1,1,0,0,1,0,1,1,0
653,1,0,0,1,0,0,0,0,1,1,0
654,1,1,1,0,1,1,0,1,0,1,0
655,0,0,0,0,1,0,1,1,0,1,0
656,1,1,0,1,1,0,1,1,0,1,0
657,0,0,0,0,0,0,1,1,0,0,1
658,1,0,0,1,1,1,1,0,0,0,0
659,0,1,0,0,1,1,1,0,0,1,0
660,0,0,0,0,1,1,1,0,0,1,0
661,1,1,0,1,0,0,1,1,0,1,0
662,0,1,0,0,0,0,1,1,0,0,1
663,1,0,0,1,1,0,0,0,1,0,1
664,0,1,0,0,0,0,1,0,0,0,0
665,0,1,0,1,0,1,0,1,0,1,0
666,0,0,0,0,0,0,1,1,0,1,0
667,1,0,1,0,0,1,0,0,0,0,0
668,1,0,1,1,1,0,1,1,0,0,1
669,1,1,0,0,0,0,0,0,0,1,0
670,0,1,1,1,1,1,0,1,1,1,1
671,1,0,0,0,0,0,0,1,0,1,0
672,0,1,1,0,0,0,0,0,0,0,0
673,1,0,0,0,0,0,1,0,1,0,0
674,1,1,0,1,0,1,0,0,1,0,0
675,1,0,1,0,0,0,1,0,0,0,0
676,0,1,0,1,0,0,1,0,0,1,0
677,0,0,1,1,1,0,1,1,1,1,0
678,0,0,1,1,1,1,1,0,1,0,0
679,0,0,1,1,0,0,0,0,1,0,0
680,1,0,1,0,1,1,0,1,0,0,0
681,1,1,0,0,1,1,1,0,0,0,0
682,0,0,1,1,1,0,0,1,1,1,1
683,1,0,1,0,0,0,1,1,1,1,1
684,1,1,1,1,0,1,1,1,0,1,0
685,1,0,1,0,1,0,0,1,1,1,0
686,1,1,0,1,0,0,1,1,1,1,0
687,0,0,1,1,0,1,0,1,1,1,0
688,0,1,0,0,0,1,0,0,1,1,1
689,0,0,0,1,0,0,1,1,0,1,1
690,0,0,0,1,0,1,0,0,0,0,1
691,0,1,0,0,1,1,0,1,0,0,0
692,1,0,0,1,0,0,0,1,0,0,0
693,0,1,1,0,1,1,1,1,1,1,0
694,1,0,0,0,1,1,1,1,1,1,1
695,1,1,0,1,1,1,0,0,1,1,1
696,1,1,1,0,0,1,1,1,0,1,1
697,0,1,1,0,0,0,0,0,0,0,1
698,1,1,0,0,0,1,1,1,0,0,0
699,0,1,1,0,0,1,0,0,1,0,0
700,1,0,1,1,1,1,1,1,0,0,1
701,0,0,1,1,0,0,1,1,0,0,0
702,1,1,1,1,0,1,0,1,1,0,0
703,0,1,1,1,1,0,1,1,0,1,0
704,0,1,1,0,0,1,0,1,1,1,1
705,1,1,1,0,0,0,0,0,0,1,0
706,0,1,0,0,0,1,1,0,0,0,0
707,0,1,1,1,1,1,1,0,1,1,0
708,1,0,0,0,0,1,0,1,0,0,0
709,1,1,1,0,1,1,0,1,0,1,0
710,1,1,0,0,1,1,0,1,1,0,1
711,1,1,1,1,0,0,0,1,1,0,1
712,1,1,1,0,1,0,1,1,0,1,1
713,1,0,1,1,0,1,1,0,1,1,0
714,1,0,1,1,0,0,1,0,0,1,0
715,0,0,0,1,0,1,0,0,1,1,0
716,0,0,1,0,0,1,1,1,0,0,1
717,1,1,0,1,1,1,1,0,1,0,0
718,0,1,0,0,0,0,1,0,1,0,1
719,0,0,0,0,0,0,0,1,1,0,1
720,0,0,1,0,1,0,0,1,1,0,0
721,0,0,0,1,1,1,1,1,0,0,0
722,1,0,0,1,0,1,1,1,1,0,0
723,0,1,0,1,0,0,1,1,0,0,0
724,0,0,1,1,0,0,1,1,0,0,1
725,1,1,1,1,0,1,0,1,0,0,0
726,0,1,1,0,0,0,1,0,1,0,1
727,1,1,0,1,1,0,1,0,1,0,1
728,1,1,1,0,1,0,0,1,0,1,0
729,0,0,0,1,0,0,1,1,1,1,0
730,1,0,1,1,1,0,1,1,1,0,1
731,1,0,1,1,0,1,1,0,0,1,1
732,1,0,1,0,1,1,1,1,0,1,1
733,1,1,0,0,0,0,1,1,1,0,0
734,1,0,0,1,0,1,1,1,1,0,0
735,0,0,1,0,0,1,1,0,1,1,0
736,0,1,0,1,0,0,0,1,1,0,0
737,0,0,0,1,0,1,1,1,0,1,0
738,0,0,0,0,0,1,1,1,1,0,0
739,0,0,0,0,1,1,0,1,0,0,0
740,1,1,0,1,0,0,1,1,0,1,1
741,0,0,1,0,0,0,0,0,1,0,0
742,1,0,0,1,1,1,0,0,1,0,0
743,0,0,0,1,1,1,0,0,1,0,0
744,0,0,0,0,1,1,0,0,0,1,1
745,0,1,0,1,0,0,0,0,1,0,1
746,1,1,0,0,1,1,0,0,0,1,0
747,1,0,0,0,1,0,0,0,0,1,1
748,1,1,1,1,1,1,1,1,1,1,1
749,1,0,1,1,0,0,0,0,1,1,0
750,0,0,1,1,1,1,1,1,1,0,0
751,0,1,1,1,0,0,1,1,1,1,1
752,0,1,1,0,0,1,0,1,1,0,0
753,0,1,1,1,1,0,0,0,1,0,0
754,1,0,1,0,0,1,1,1,0,1,1
755,1,1,0,1,1,1,1,1,0,1,1
756,0,1,0,0,0,1,1,1,0,1,1
757,1,0,1,0,1,1,0,0,1,1,1
758,1,0,1,0,1,1,0,1,0,0,1
759,0,1,1,0,0,0,0,1,1,1,0
760,1,0,0,0,1,0,0,0,1,0,0
761,0,1,1,1,1,1,0,0,1,1,1
762,1,1,1,0,0,0,0,0,0,1,1
763,1,1,1,0,0,0,1,0,1,0,1
764,1,1,0,0,0,1,1,1,1,1,1
765,1,0,1,1,0,1,1,1,1,0,1
766,1,0,0,1,0,0,0,1,0,1,1
767,0,1,0,1,0,0,0,0,0,1,1
768,1,0,0,0,1,1,0,1,0,1,1
769,1,1,0,1,0,0,0,1,0,1,1
770,1,0,0,1,1,1,1,1,1,1,1
771,0,1,1,1,0,1,0,1,0,1,0
772,0,0,1,0,1,0,1,0,1,1,0
773,0,1,0,1,1,0,0,0,1,0,1
774,0,1,1,0,0,1,0,1,0,1,1
775,1,1,1,0,0,1,1,0,0,1,1
776,1,0,1,1,0,0,1,1,0,1,1
777,0,0,0,0,0,0,1,1,1,1,0
778,0,1,0,1,1,0,0,1,1,1,0
779,1,0,1,1,1,1,0,0,1,1,0
780,1,0,1,0,1,1,0,1,1,0,0
781,0,0,0,0,1,1,0,0,0,1,0
782,1,0,1,0,0,1,1,0,1,1,1
783,1,0,0,1,0,0,0,0,1,1,1
784,1,1,0,1,0,0,0,1,0,0,0
785,0,0,0,1,1,0,0,0,1,0,0
786,1,0,0,0,1,0,0,1,0,1,0
787,1,0,0,0,1,0,0,1,1,1,1
788,1,1,0,0,1,1,1,0,0,0,1
789,0,0,1,0,1,1,1,1,1,0,0
790,1,1,1,1,1,0,1,1,1,1,1
791,0,0,0,1,1,1,0,0,1,1,0
792,1,0,0,0,1,1,0,1,1,1,0
793,1,0,1,1,1,0,1,0,0,0,0
794,1,0,0,0,1,1,1,0,1,1,1
795,1,0,1,1,0,0,0,1,1,1,0
796,0,0,1,1,0,0,0,1,1,1,0
797,1,1,1,0,1,0,0,1,1,1,0
798,0,0,1,0,0,1,1,0,0,1,0
799,1,1,0,0,0,1,0,1,0,0,1
800,0,0,1,0,1,1,1,0,1,0,1
801,1,1,1,0,0,0,0,1,1,0,1
802,0,0,0,0,0,1,0,1,0,0,1
803,1,0,1,1,1,0,1,0,1,0,1
804,0,1,1,1,0,0,1,0,0,0,0
805,0,1,1,0,1,0,0,1,1,0,1
806,1,1,0,0,1,0,1,1,1,1,0
807,1,1,0,0,1,1,0,0,1,0,0
808,0,0,1,0,0,1,1,1,1,0,0
809,0,1,1,1,1,0,0,0,0,0,1
810,0,1,1,0,0,0,1,1,0,1,0
811,1,1,1,1,1,1,0,1,0,1,1
812,1,0,1,1,1,1,1,1,1,0,0
813,1,0,1,0,1,1,1,0,0,1,0
814,0,1,0,1,0,1,1,1,1,1,1
815,1,0,1,0,0,1,1,0,0,1,0
816,1,0,0,0,1,0,1,1,1,1,0
817,0,1,1,1,0,0,1,0,0,1,0
818,1,0,0,1,0,0,1,1,1,1,1
819,1,1,0,0,1,1,1,1,1,0,1
820,0,1,1,1,1,1,0,0,0,1,0
821,0,1,1,0,0,1,1,1,0,0,1
822,1,1,1,1,1,1,0,1,1,0,1
823,0,0,1,0,1,0,1,1,0,1,1
824,1,0,1,0,0,0,0,1,0,0,1
825,1,1,0,0,1,1,1,1,1,1,0
826,1,1,1,1,1,0,0,0,0,1,1
827,1,0,1,0,1,0,0,1,0,1,1
828,0,0,1,0,0,0,0,0,0,0,0
829,1,0,1,1,1,1,1,0,0,0,0
830,0,0,1,1,1,0,1,1,1,1,0
831,0,1,0,0,0,1,1,0,1,0,0
832,0,0,0,1,0,1,0,1,0,1,0
833,0,0,0,1,1,0,0,1,0,0,1
834,1,1,1,0,0,0,1,1,1,1,1
835,0,0,0,0,1,0,1,0,1,0,1
836,0,1,1,1,0,1,1,1,1,1,1
837,0,1,1,1,1,0,0,0,1,0,1
838,0,1,0,1,1,0,1,0,0,0,0
839,0,1,1,1,0,0,1,0,1,0,1
840,0,0,1,1,1,1,0,1,0,0,0
841,1,1,0,1,1,1,1,0,1,0,1
842,1,1,1,0,0,0,1,0,0,1,0
843,0,0,0,0,1,0,1,1,1,1,0
844,0,0,1,1,1,1,1,0,0,0,1
845,0,1,0,0,1,0,0,0,0,1,1
846,1,1,1,1,1,0,1,1,0,1,1
847,0,1,1,1,0,1,1,1,0,0,0
848,1,0,0,0,0,0,1,0,0,0,1
849,1,1,1,0,0,1,1,0,1,0,1
850,1,1,0,1,1,0,0,0,0,0,0
851,1,0,1,1,1,0,0,0,1,1,1
852,0,0,0,1,1,1,0,1,1,1,1
853,1,1,1,1,1,1,0,0,1,0,0
854,0,1,0,0,1,1,1,1,0,0,0
855,0,1,1,0,1,1,0,1,0,0,1
856,1,1,0,1,0,0,1,0,0,0,1
857,0,1,0,1,1,0,1,1,1,1,0
858,1,0,0,1,1,0,1,1,1,1,1
859,1,0,1,1,1,1,0,1,0,0,1
860,0,1,0,0,0,1,1,0,1,0,1
861,0,1,1,1,0,1,0,1,1,0,1
862,1,1,0,1,1,0,0,0,1,0,0
863,0,0,1,0,1,1,1,1,0,0,0
864,1,1,1,0,1,1,1,1,1,0,0
865,0,1,0,1,1,0,0,1,1,0,0
866,0,0,1,0,1,1,1,0,1,0,0
867,0,0,0,1,1,0,1,1,0,0,1
868,1,0,1,0,1,0,0,0,0,0,0
869,0,1,0,1,0,0,0,1,0,1,0
870,1,1,0,0,0,0,1,1,0,0,0
871,0,1,0,0,1,1,0,1,1,0,1
872,1,1,0,0,0,0,1,1,0,1,1
873,1,1,0,0,0,0,1,1,0,0,0
874,1,1,0,1,0,0,1,0,0,0,0
875,1,0,1,1,0,0,0,0,1,1,1
876,1,0,0,1,1,1,0,0,1,0,1
877,0,0,0,1,1,0,0,1,0,0,0
878,0,0,1,1,1,1,1,1,0,1,0
879,0,0,1,0,1,1,1,1,0,0,0
880,1,1,1,0,0,0,1,1,1,1,1
881,1,1,1,0,0,1,1,0,0,0,0
882,0,0,0,0,1,1,1,0,0,1,1
883,0,1,1,1,0,1,0,0,0,1,1
884,0,0,1,0,0,1,0,0,1,1,0
885,1,0,0,0,0,1,1,1,1,0,1
886,1,1,0,1,0,0,0,1,0,1,1
887,0,0,1,1,0,1,0,0,1,0,0
888,0,0,1,0,0,1,1,0,0,1,1
889,0,1,1,0,0,0,1,0,0,0,1
890,1,1,0,0,0,0,1,0,0,1,0
891,0,1,1,1,1,0,0,0,1,0,1
892,0,1,0,0,0,0,0,1,0,0,1
893,0,0,1,1,0,0,0,0,1,0,1
894,1,1,0,1,1,1,0,0,0,0,1
895,0,1,0,1,1,1,0,0,0,0,1
896,0,0,0,0,0,0,1,1,1,1,0
897,0,1,0,1,1,0,1,0,1,1,1
898,1,1,0,1,0,0,0,0,0,1,1
899,0,1,0,1,1,1,0,1,0,0,1
900,1,1,1,1,0,1,1,1,0,1,1
901,0,1,0,0,1,0,0,0,0,0,1
902,1,1,0,0,0,0,0,1,1,0,1
903,1,0,1,0,1,0,1,1,1,0,1
904,1,0,0,0,0,1,1,1,0,1,0
905,0,0,0,1,1,0,1,1,1,1,1
906,0,0,0,1,1,1,0,1,1,1,1
907,0,0,0,0,1,1,0,0,1,0,1
908,1,0,0,0,0,1,0,1,0,1,1
909,1,0,1,1,1,1,0,1,1,1,0
910,0,1,0,0,1,1,1,1,1,0,1
911,0,0,0,0,0,1,0,0,1,0,1
912,1,1,0,1,0,0,0,0,0,1,0
913,1,1,1,0,0,0,1,0,1,0,0
914,0,0,0,0,0,1,1,0,1,0,0
915,1,0,0,0,0,0,1,0,0,0,0
916,1,1,1,1,1,1,0,1,1,1,1
917,0,0,0,0,1,0,1,0,1,0,1
918,0,0,0,0,1,0,1,0,0,0,0
919,1,0,0,1,1,0,0,0,0,0,0
920,0,1,0,0,0,0,1,1,1,1,1
921,1,0,0,1,1,1,1,1,0,1,1
922,0,1,0,1,1,1,0,0,0,0,1
923,1,0,0,0,1,0,0,0,1,1,0
924,0,1,0,1,1,1,1,1,1,0,0
925,0,1,0,0,1,1,1,1,1,0,1
926,1,1,1,1,1,0,1,1,0,0,1
927,0,1,0,0,1,0,0,1,1,0,0
928,1,1,1,1,1,0,1,0,0,0,1
929,1,0,0,1,1,0,1,1,1,0,0
930,0,1,1,1,0,1,1,0,1,0,1
931,0,0,1,1,0,0,1,0,0,0,0
932,1,0,1,0,1,0,1,0,1,1,0
933,0,0,1,0,1,0,1,0,1,0,1
934,1,0,1,1,0,0,1,0,0,1,1
935,1,1,0,0,0,0,0,1,0,1,0
936,0,0,1,1,0,0,1,0,1,1,0
937,1,1,0,1,0,0,1,0,1,1,1
938,0,0,0,0,0,0,1,1,0,0,1
939,0,1,0,1,0,1,0,0,1,0,1
940,0,1,0,0,1,0,0,0,1,0,1
941,1,1,1,0,0,1,0,1,0,1,0
942,0,0,0,0,1,1,1,0,0,1,1
943,1,0,0,1,0,0,1,1,1,0,1
944,1,1,0,1,1,1,1,0,0,1,0
945,0,1,1,0,1,0,0,0,1,1,0
946,0,0,0,0,0,1,0,1,1,0,0
947,0,1,0,1,0,0,1,1,1,1,1
948,0,1,1,1,1,0,1,1,0,0,0
949,1,1,1,1,1,1,0,0,0,1,0
950,0,0,0,0,1,0,0,1,1,1,1
951,0,0,1,1,0,0,1,1,1,0,1
952,1,1,1,1,1,1,1,0,0,0,1
953,0,0,0,0,1,1,1,0,0,1,0
954,0,0,1,1,0,0,1,1,0,1,0
955,0,1,1,1,1,0,0,0,1,0,1
956,1,0,0,1,0,0,1,1,0,0,0
957,0,1,1,1,1,1,1,0,1,0,1
958,0,1,0,1,1,1,1,0,1,1,0
959,1,1,1,1,0,1,0,0,1,1,0
960,0,0,0,0,0,1,0,0,0,0,1
961,0,0,1,0,0,0,1,1,1,1,1
962,1,0,1,0,0,1,0,1,1,0,1
963,0,0,1,1,1,0,1,0,0,1,1
964,0,0,1,0,0,1,0,1,0,1,0
965,0,1,0,1,0,1,1,0,1,0,1
966,1,0,1,1,0,0,1,1,0,0,0
967,0,0,0,0,1,0,0,0,0,1,1
968,1,0,0,0,0,1,1,0,0,1,1
969,1,0,0,0,0,1,0,0,1,1,1
970,1,1,1,0,0,1,0,1,0,1,0
971,1,0,0,1,0,1,0,0,1,1,0
972,0,0,0,0,0,1,1,1,0,1,1
973,0,0,0,0,1,0,0,0,1,1,0
974,0,0,1,0,1,1,0,1,0,0,0
975,1,0,1,0,1,1,0,1,1,1,1
976,1,1,1,0,1,1,1,1,1,1,0
977,1,1,0,0,1,0,1,1,1,1,0
978,0,0,1,0,1,1,0,1,1,0,1
979,0,0,1,0,0,0,0,0,0,1,1
980,0,1,1,1,0,1,0,0,1,1,1
981,0,1,0,0,1,0,0,1,0,0,0
982,0,0,1,0,0,1,1,1,0,1,0
983,0,1,0,1,0,1,0,0,0,1,0
984,1,1,1,1,1,1,1,1,0,1,1
985,0,1,1,1,0,0,0,0,1,0,1
986,0,1,0,1,0,1,0,1,1,1,0
987,1,0,0,0,0,0,1,0,1,1,1
988,1,1,1,0,1,0,0,0,1,1,1
989,1,1,0,0,1,0,0,1,1,1,0
990,0,1,0,0,0,0,0,1,0,0,1
991,1,0,1,1,0,1,1,0,0,1,1
992,0,0,0,0,1,0,0,1,0,1,0
993,0,1,1,0,0,1,0,1,0,0,0
994,0,0,0,0,1,0,0,0,0,0,1
995,1,0,1,1,0,0,0,0,1,1,0
996,1,0,0,0,1,1,0,1,0,1,0
997,1,1,1,0,1,1,0,0,0,1,0
998,0,1,0,0,1,0,1,0,0,1,1
999,0,1,0,1,0,1,1,1,1,1,1
1000,1,0,1,1,1,1,0,1,0,1,1
1001,0,1,1,0,1,1,1,1,1,1,0
1002,0,1,0,0,0,1,1,1,0,1,1
1003,0,0,1,1,1,1,0,0,0,1,1
1004,1,0,0,0,1,1,1,1,0,0,0
1005,1,1,0,1,1,0,0,1,1,0,0
1006,1,1,1,0,0,0,1,1,0,0,1
1007,0,0,0,0,0,0,0,0,1,1,0
1008,0,1,0,1,0,0,1,1,1,1,1
1009,1,1,0,1,0,0,0,1,0,1,0
1010,1,0,1,0,0,0,0,1,1,0,0
1011,0,1,0,0,0,0,1,1,1,0,1
1012,0,0,1,1,0,0,0,1,1,0,0
1013,0,0,0,1,1,1,0,0,1,0,0
1014,1,1,1,1,1,1,1,0,1,1,1
1015,0,1,0,0,1,0,0,0,0,0,0
1016,1,0,1,0,1,0,0,0,0,1,1
1017,1,1,1,1,0,0,0,1,1,0,1
1018,0,0,0,0,1,0,0,1,0,1,1
1019,0,0,1,0,1,1,1,1,0,1,0
1020,0,1,0,0,1,1,1,1,1,1,1
1021,0,0,1,0,0,0,0,0,1,0,1
1022,1,0,1,1,0,0,1,0,1,1,0
1023,0,1,1,1,1,1,1,0,1,0,1
1024,1,0,1,1,0,1,1,1,0,1,1
1025,1,0,1,1,1,1,0,1,1,1,0
1026,1,1,1,1,1,1,0,1,1,0,1
1027,0,0,1,1,0,1,0,0,1,0,0
1028,0,1,1,1,0,1,1,1,1,0,0
1029,1,0,0,1,1,0,0,1,0,1,1
1030,0,1,0,1,0,0,0,1,0,0,1
1031,1,1,0,1,0,0,0,0,1,1,0
1032,0,1,1,1,1,1,0,1,1,0,1
1033,0,0,1,1,1,0,1,0,1,1,1
1034,1,0,0,0,1,1,0,1,0,1,1
1035,1,0,0,0,1,0,0,1,0,1,0
1036,1,1,0,0,0,0,1,1,1,0,0
1037,0,1,1,0,0,0,0,0,0,1,1
1038,1,1,0,0,1,0,1,1,1,0,1
1039,0,0,0,1,1,1,0,0,0,0,0
1040,1,0,1,1,1,1,1,1,1,1,0
1041,0,1,0,1,0,1,1,0,0,1,1
1042,0,0,0,0,1,0,1,0,1,0,1
1043,1,1,0,0,0,0,1,1,1,0,0
1044,0,0,1,1,1,0,0,0,1,1,0
1045,1,1,1,0,0,1,1,0,1,0,0
1046,0,0,1,1,1,0,0,0,1,0,0
1047,1,0,0,0,0,1,0,1,1,1,1
1048,0,0,1,1,0,1,0,0,0,0,0
1049,1,1,1,1,0,0,1,0,0,1,0
1050,0,1,1,0,0,1,1,1,1,1,1
1051,1,1,0,0,0,0,1,0,1,1,1
1052,1,1,1,0,1,0,1,1,0,1,1
1053,0,1,0,1,0,0,1,1,1,1,1
1054,0,0,1,1,1,1,1,1,0,1,0
1055,0,0,1,1,0,1,1,0,1,0,1
1056,1,0,1,1,1,1,0,0,1,1,0
1057,1,0,1,0,0,1,0,1,1,1,1
1058,0,1,0,1,1,1,1,0,1,0,1
1059,1,0,1,0,1,1,0,0,0,0,0
1060,0,1,1,0,0,1,0,1,1,0,0
1061,0,1,0,0,0,1,1,1,1,0,1
1062,0,0,1,1,1,1,0,0,1,0,0
1063,0,0,0,1,0,0,0,0,1,1,1
1064,1,1,1,1,0,1,0,1,1,1,1
1065,1,0,1,1,1,0,0,1,1,0,1
1066,0,1,0,1,0,0,0,1,0,1,0
1067,1,1,1,0,1,1,0,0,1,0,1
1068,0,0,0,1,1,0,1,0,1,1,1
1069,1,1,1,0,0,0,0,1,0,0,0
1070,1,0,1,1,1,1,1,0,1,1,0
1071,0,1,1,0,1,0,1,1,0,0,0
1072,0,0,0,0,0,0,1,1,1,1,1
1073,0,0,0,1,0,0,0,0,0,0,1
1074,0,0,0,0,0,0,1,1,0,1,0
1075,0,0,0,0,0,0,1,0,0,0,0
1076,1,0,0,0,0,0,0,1,0,1,0
1077,1,1,0,1,0,0,1,1,1,1,1
1078,1,1,0,1,1,1,0,0,0,1,1
1079,1,0,1,1,0,0,0,1,1,1,1
1080,0,1,1,0,0,0,1,0,1,1,0
1081,1,1,0,1,1,0,0,0,1,1,0
1082,0,1,1,1,1,0,0,0,1,0,1
1083,0,0,0,0,1,1,0,0,0,0,0
1084,0,1,0,0,1,1,1,0,1,0,0
1085,0,0,0,1,0,1,1,0,1,1,1
1086,0,1,1,1,0,0,1,0,1,0,0
1087,0,1,0,1,1,1,0,1,1,1,0
1088,0,0,0,1,1,1,0,1,1,0,1
1089,1,0,1,0,1,1,1,1,0,0,1
1090,0,0,1,1,0,0,1,0,1,1,1
1091,0,0,1,0,0,0,1,0,1,1,1
1092,0,0,1,1,1,1,0,1,0,0,1
1093,0,1,1,0,0,0,0,0,0,1,0
1094,0,1,1,1,1,0,0,0,1,0,1
1095,1,0,1,1,1,0,0,0,1,0,1
1096,0,0,0,1,0,0,1,1,0,0,0
1097,0,0,1,1,0,0,0,0,1,0,1
1098,1,0,0,1,1,1,0,1,0,0,1
1099,0,1,0,1,1,1,0,1,0,0,0
1100,0,0,0,0,0,0,1,0,1,1,1
1101,1,0,1,1,0,0,1,0,0,1,0
1102,0,0,1,0,1,0,0,0,0,0,0
1103,0,1,0,1,0,1,1,1,1,0,0
1104,0,0,0,0,1,1,1,1,0,1,1
1105,1,1,0,0,0,0,1,1,1,0,1
1106,0,1,1,0,1,1,1,0,1,1,1
1107,0,0,1,0,0,1,0,0,1,1,1
1108,0,1,0,0,1,0,1,0,0,1,0
1109,0,1,0,0,0,0,1,0,1,1,1
1110,0,0,0,1,0,0,0,1,1,1,0
1111,1,1,1,0,1,0,1,0,0,1,1
1112,1,1,1,1,0,1,1,0,0,1,0
1113,1,0,0,1,0,0,1,1,0,1,1
1114,0,0,0,0,0,1,0,0,0,1,1
1115,0,0,0,0,0,1,1,1,1,1,1
1116,1,1,0,1,1,1,0,0,1,0,1
1117,1,0,1,0,1,0,0,1,0,1,0
1118,1,1,0,0,1,0,0,1,1,0,1
1119,0,1,1,1,0,1,0,0,1,0,0
1120,1,0,0,1,1,0,1,1,0,0,1
1121,1,0,0,0,1,0,1,0,1,1,0
1122,1,0,1,0,0,1,0,1,0,1,1
1123,0,1,1,1,1,0,0,0,0,1,0
1124,1,1,1,0,1,0,0,1,1,1,1
1125,1,1,0,1,1,1,1,1,1,1,0
1126,1,1,1,1,1,1,1,1,0,0,0
1127,1,0,1,1,0,1,0,0,0,0,0
1128,1,0,0,0,0,0,1,1,0,1,0
1129,0,1,1,0,1,1,1,1,0,1,1
1130,1,1,1,0,1,1,0,1,0,1,0
1131,1,1,0,1,1,0,0,1,1,0,1
1132,0,0,1,1,1,1,0,1,0,1,1
1133,1,0,0,1,0,0,1,1,1,0,1
1134,0,0,0,1,1,0,1,0,0,1,1
1135,1,0,1,1,1,0,0,1,1,1,1
1136,0,0,1,0,1,0,1,1,0,1,0
1137,1,0,1,1,0,0,1,1,0,1,0
1138,1,0,1,0,1,0,0,1,1,0,1
1139,1,0,1,1,1,1,1,0,1,1,0
1140,0,1,1,0,1,1,1,1,0,0,0
1141,0,0,1,1,0,0,1,0,0,1,1
1142,1,1,0,0,0,1,0,0,0,1,1
1143,1,0,1,1,0,0,0,0,1,1,0
1144,1,0,1,1,1,1,0,1,1,1,0
1145,1,0,0,1,0,0,0,0,0,0,1
1146,0,1,1,1,0,0,1,0,0,1,0
1147,1,0,0,1,1,0,1,1,0,0,0
1148,0,1,0,1,1,0,0,0,1,0,1
1149,0,1,0,1,1,1,1,0,1,1,1
1150,0,1,1,1,1,0,0,0,0,0,0
1151,0,1,0,1,0,0,1,1,0,1,1
1152,0,0,0,1,1,1,1,0,1,0,1
